order_id,customer_id,order_status_id,ship_address_id,shipper_id,order_date,total_amount
2598,3955,1,1308,305,2022-02-09 09:13:59.998724,1236.84
2599,2215,1,271,342,2021-08-04 08:01:08.325876,3934.82
2600,2045,3,861,438,2024-05-01 10:19:37.814502,2472.2999999999997
2601,3349,1,28,474,2022-11-08 02:32:16.068108,4272.389999999999
2602,2782,3,1132,167,2024-01-08 05:04:04.108641,1944.79
2603,2008,2,616,272,2024-09-28 01:23:02.664681,3354.6099999999997
2604,99,4,952,392,2021-07-30 19:06:32.704387,1134.3700000000001
2605,296,4,2893,496,2021-11-15 12:45:53.737644,3366.33
2606,3028,2,2796,492,2021-08-22 17:49:51.778379,10468.46
2607,2725,3,2740,8,2023-08-30 15:29:27.111898,3341.98
2608,4810,4,2707,12,2024-12-27 01:43:31.295306,2138.16
2609,3848,3,2523,135,2023-03-24 14:53:11.819464,4704.29
2610,3605,1,1000,45,2024-07-19 23:49:58.897375,866.6
2611,3759,4,175,178,2024-06-19 23:09:27.054827,5716.139999999999
2612,4162,1,1124,301,2024-10-17 23:12:13.922239,3225.25
2613,2704,3,973,279,2021-06-17 13:56:50.900014,341.94
2614,1493,3,2218,192,2020-07-28 19:26:03.358791,3296.81
2615,3842,2,2188,432,2024-10-13 12:36:48.666541,3276.75
2616,897,3,1070,390,2023-12-24 01:11:47.073028,1368.93
2617,858,1,1092,390,2021-11-22 05:11:06.467541,361.04
2618,431,3,969,454,2022-08-05 03:43:38.653309,2054.55
2619,903,3,2579,209,2022-12-31 10:46:59.396449,2925.23
2620,1415,4,456,262,2023-06-03 05:33:42.203573,5436.9800000000005
2621,393,2,2568,96,2024-05-12 10:30:30.108845,4001.5000000000005
2622,4846,2,1712,456,2022-12-08 13:27:49.988777,1393.22
2623,3391,1,1019,264,2023-02-08 08:07:02.936271,1620.1200000000001
2624,2019,3,2514,132,2022-12-31 20:11:11.189631,2192.96
2625,3401,4,2068,310,2020-04-01 18:18:20.719934,3011.1499999999996
2626,1432,2,2064,213,2024-02-06 14:24:53.885129,4767.099999999999
2627,2448,4,2666,500,2021-11-27 15:51:51.539596,709.55
2628,622,3,670,236,2021-12-02 11:28:17.330668,2335.73
2629,4461,3,1426,278,2025-01-11 14:32:22.019833,3682.29
2630,4882,2,84,432,2022-09-21 07:08:41.769446,1323.4
2631,4266,4,1161,6,2024-09-02 15:54:03.274062,3111.1400000000003
2632,2145,4,2358,9,2021-03-19 21:47:40.988553,7947.17
2633,2903,2,696,200,2021-07-05 11:01:01.317092,4111.06
2634,2034,4,1796,352,2020-10-12 08:47:29.437240,3636.0
2635,2430,2,1416,224,2023-04-11 07:19:20.635854,1836.1000000000001
2636,1597,3,2864,409,2021-09-18 10:12:57.405104,2573.88
2637,3074,4,2107,240,2022-05-30 22:28:36.072714,6429.9800000000005
2638,1306,1,985,234,2024-09-20 10:40:12.802157,8507.75
2639,1542,4,762,497,2022-11-18 17:16:17.636637,3493.91
2640,4292,3,680,256,2025-04-16 17:48:05.744940,2302.94
2641,3488,3,2430,329,2023-05-12 04:17:05.804185,4106.7
2642,545,4,181,454,2022-08-14 11:24:41.058672,4782.759999999999
2643,3499,3,2490,254,2024-01-18 04:06:06.888078,2364.1800000000003
2644,4282,2,2887,189,2023-04-17 04:18:52.708745,4480.63
2645,1066,4,1534,349,2024-09-21 06:28:40.300742,939.57
2646,3143,1,1012,154,2023-10-01 06:15:04.716981,1635.5600000000002
2647,2642,1,2664,23,2022-11-29 01:35:27.631511,3470.08
2648,4240,2,982,221,2022-01-06 16:27:25.978923,4603.32
2649,1333,2,1769,124,2023-12-20 06:32:15.386715,101.35
2650,1803,3,1849,283,2022-03-16 22:33:02.991532,1088.0
2651,2325,3,2878,18,2023-05-02 13:45:18.331718,1348.0
2652,3246,1,1632,227,2023-11-30 13:52:25.920263,2030.2599999999998
2653,929,4,603,146,2022-09-25 07:38:14.913634,4064.53
2654,3040,4,320,183,2022-01-15 17:12:00.420846,6964.83
2655,608,3,1813,235,2020-03-28 00:25:48.773930,2566.9
2656,1862,1,2946,122,2023-11-29 18:10:13.777824,4227.88
2657,1977,3,2021,337,2024-09-21 01:39:04.210254,1750.92
2658,2924,4,2606,392,2024-12-20 22:29:18.584592,7542.740000000001
2659,4110,2,1235,113,2021-05-07 10:31:16.083193,4175.88
2660,3063,3,2985,270,2020-08-05 18:13:32.997439,4927.9
2661,2852,2,173,181,2025-02-22 22:09:51.996168,1820.95
2662,456,2,889,326,2022-09-23 05:48:48.420638,4194.43
2663,4556,1,1954,178,2021-07-05 02:02:01.623768,1356.02
2664,2316,3,1036,64,2022-06-07 20:06:52.321112,2320.24
2665,123,2,2424,369,2023-06-27 17:39:45.422964,674.76
2666,1683,3,997,393,2021-04-08 14:48:58.447517,1664.14
2667,3209,3,601,175,2024-05-09 15:36:03.339013,1720.71
2668,2456,2,1941,349,2024-08-18 07:18:43.673208,6827.91
2669,3216,2,271,434,2023-09-23 11:25:21.655389,5505.6900000000005
2670,4814,4,940,9,2024-07-11 23:55:11.354251,2849.12
2671,3974,4,1537,321,2024-07-01 05:15:59.692986,6050.41
2672,476,2,243,366,2022-02-16 21:13:58.559209,2798.2
2673,2965,1,890,42,2025-03-13 19:37:08.892364,6738.739999999999
2674,4020,2,2091,409,2023-11-20 03:18:52.570650,3829.95
2675,2514,4,2238,31,2020-01-11 00:25:14.966105,5463.35
2676,4219,1,1350,464,2025-02-01 19:46:44.723780,3732.05
2677,4770,4,2015,16,2022-08-10 08:54:28.982813,6180.610000000001
2678,4915,1,916,419,2022-07-17 06:19:18.674570,6543.26
2679,175,2,1484,135,2022-11-17 17:15:54.258068,980.01
2680,1083,3,267,324,2022-06-03 23:11:38.993392,11290.630000000001
2681,439,2,2851,417,2021-06-23 10:36:51.149564,6702.58
2682,2869,2,1360,389,2020-05-30 15:02:54.835930,6831.549999999999
2683,3996,4,697,63,2023-02-02 15:14:49.597738,3480.3300000000004
2684,1222,4,616,107,2023-03-03 19:01:33.216135,6800.72
2685,590,2,2382,204,2024-06-16 05:48:16.611449,181.35
2686,4921,4,1051,371,2020-05-04 03:25:32.511753,3455.7700000000004
2687,1975,2,2293,54,2025-04-24 15:38:35.028321,4582.72
2688,340,2,588,312,2023-11-28 14:27:04.583350,616.2699999999999
2689,3478,4,956,267,2021-01-14 05:34:29.530788,6876.74
2690,640,3,2065,263,2023-05-11 02:37:44.430223,3830.0099999999998
2691,334,3,2724,464,2025-04-19 20:54:51.024886,7343.200000000001
2692,1381,4,1692,52,2022-10-11 04:24:36.064631,3960.12
2693,2751,4,2708,118,2020-09-06 15:05:21.029273,1144.1200000000001
2694,4501,3,1456,50,2021-08-25 06:58:25.124288,930.97
2695,890,3,1015,128,2020-06-04 08:57:14.513404,7327.39
2696,2062,4,900,442,2023-12-31 23:23:30.123559,3658.5199999999995
2697,4542,1,2321,356,2022-09-12 10:41:19.808629,1294.49
2698,1983,2,1079,375,2021-02-02 02:39:15.070401,5314.1900000000005
2699,205,2,1914,145,2024-11-17 12:09:03.849934,987.5
2700,4410,1,1700,219,2022-10-31 16:03:06.596528,512.94
2701,1854,1,2972,142,2025-02-12 12:26:32.203872,1180.11
2702,854,3,2784,251,2023-11-19 01:27:33.567190,1267.7
2703,4347,4,998,265,2024-12-01 22:35:54.330564,1398.79
2704,4203,4,2941,40,2024-04-13 09:10:43.714180,217.04
2705,2052,4,1328,90,2023-10-05 22:32:02.571563,3933.9
2706,4551,4,1886,214,2024-04-03 01:31:53.778601,7364.33
2707,3406,2,758,473,2022-12-22 12:14:31.875905,4748.700000000001
2708,444,1,1718,56,2020-07-31 10:42:18.211587,4312.43
2709,1127,1,1573,367,2020-02-11 10:54:18.492957,5156.71
2710,2295,4,2651,83,2020-11-19 03:11:51.830152,5014.05
2711,2367,2,2500,249,2025-01-20 04:00:50.297035,8953.130000000001
2712,4061,3,1495,480,2022-03-17 10:17:38.292178,4213.66
2713,1449,2,2577,337,2020-10-18 04:20:48.025510,1270.15
2714,406,1,621,495,2022-06-04 23:55:40.484929,87.0
2715,3549,2,2231,425,2022-05-22 22:55:40.616362,2917.04
2716,1102,4,2541,304,2025-03-30 11:18:39.084792,2235.5600000000004
2717,627,1,2539,235,2024-07-10 16:23:45.848707,4963.83
2718,2842,1,997,230,2023-08-19 03:30:47.820111,6608.469999999999
2719,2971,4,1696,21,2021-09-15 18:18:31.689368,2383.66
2720,2844,2,2744,89,2023-03-27 16:16:27.188723,4667.34
2721,1502,4,1854,24,2022-04-27 17:39:42.457742,6419.790000000001
2722,4604,1,2412,178,2020-10-09 22:10:16.592589,2496.7799999999997
2723,3893,3,692,425,2020-12-28 12:39:30.716218,4446.24
2724,2387,1,1507,49,2023-01-15 13:39:05.881049,3482.9
2725,2112,1,1780,265,2021-03-11 07:55:24.466177,2296.69
2726,1738,1,1904,395,2022-05-13 09:24:35.545601,420.08
2727,124,3,462,8,2020-11-10 22:27:42.020364,6002.610000000001
2728,4196,3,948,21,2024-09-22 09:30:29.306604,185.7
2729,511,1,767,449,2022-07-16 00:06:24.924839,175.56
2730,1753,1,574,97,2020-03-31 22:52:00.929576,3401.26
2731,2286,3,1393,327,2021-01-13 18:39:40.309185,5524.84
2732,4494,4,165,179,2023-08-07 12:39:08.982690,1392.72
2733,3795,3,2653,442,2022-04-01 19:40:11.316962,2407.56
2734,1730,1,377,262,2023-07-03 11:16:58.554074,3770.16
2735,3849,2,1393,382,2021-11-12 12:44:32.331396,6443.4400000000005
2736,4748,1,149,291,2022-10-11 03:16:56.808300,3510.7500000000005
2737,647,3,1325,165,2025-04-04 09:57:14.415260,8839.32
2738,770,1,217,380,2022-11-25 08:04:42.496918,3036.19
2739,1522,1,2456,139,2020-11-20 14:02:50.437261,3755.2999999999997
2740,2276,1,1170,244,2025-05-07 07:44:48.111888,1021.3100000000001
2741,2739,1,2641,59,2020-09-12 04:09:53.206163,4051.08
2742,2693,1,1380,462,2022-04-16 04:50:12.159934,2355.36
2743,2458,3,1500,406,2022-01-06 04:47:41.681846,2862.87
2744,4349,4,183,192,2022-05-22 17:41:14.890618,155.35
2745,4513,3,355,249,2023-12-13 05:21:24.519961,7226.26
2746,1376,4,1745,130,2021-05-30 21:11:12.219208,2398.93
2747,3106,1,1194,367,2020-01-16 18:10:35.738082,3631.11
2748,1989,4,1708,91,2020-11-14 15:24:44.619250,10780.36
2749,1634,3,1466,329,2022-09-08 07:44:32.932331,1230.52
2750,1411,4,1245,176,2024-04-05 04:04:05.891701,5715.33
2751,2799,1,2519,67,2023-11-29 16:48:54.626771,462.48
2752,2385,1,783,478,2023-07-15 16:24:12.799686,3792.28
2753,100,1,487,326,2023-02-16 13:27:18.626318,8733.82
2754,3005,3,1411,369,2021-06-28 14:32:44.290338,6101.66
2755,2140,4,1633,276,2020-06-29 10:55:30.579818,3366.78
2756,1784,4,505,200,2023-07-02 11:53:21.937314,5366.59
2757,4413,3,2858,415,2021-11-24 18:08:04.038972,3401.95
2758,4647,1,2761,144,2025-03-11 21:10:49.810358,1918.67
2759,3613,1,1605,93,2021-07-11 17:20:04.331499,2760.62
2760,151,3,497,413,2022-09-12 12:31:43.522095,4714.11
2761,4017,4,2068,56,2021-04-15 20:11:36.767477,307.2
2762,3582,4,1964,109,2024-11-19 11:56:06.509557,3497.57
2763,4901,4,1354,345,2021-04-18 09:37:46.939733,2141.15
2764,2969,2,668,394,2021-02-21 05:49:07.784627,4869.96
2765,2576,1,2669,232,2020-06-08 15:19:17.298525,2376.96
2766,3756,3,861,262,2021-03-31 12:56:56.362739,4294.7
2767,4850,1,374,334,2024-02-27 08:22:11.312651,4010.58
2768,2545,2,880,75,2022-09-03 14:00:42.626387,1422.22
2769,3270,3,1413,225,2020-08-16 22:19:59.084229,204.60000000000002
2770,4629,4,1456,227,2024-05-08 23:09:02.064316,1082.6
2771,1948,2,1771,377,2024-01-13 10:25:04.116616,1622.52
2772,1005,1,2895,74,2023-02-28 01:23:59.388317,6886.51
2773,934,3,317,494,2025-04-19 13:27:04.043142,4108.860000000001
2774,4554,1,2265,320,2021-11-08 16:16:47.482892,4843.48
2775,1696,2,1109,328,2022-06-19 05:34:26.007535,3591.19
2776,4513,3,753,238,2021-05-01 01:06:55.137146,1536.44
2777,2568,2,1654,345,2023-12-12 02:25:19.857363,1657.44
2778,184,2,1807,362,2025-03-07 18:56:36.725908,7111.360000000001
2779,2927,3,1875,132,2022-01-16 02:34:25.458011,4772.219999999999
2780,2536,2,1197,226,2025-04-19 05:16:31.438674,6799.35
2781,2376,1,1911,181,2020-01-30 20:20:15.812123,7142.079999999999
2782,568,2,227,291,2023-09-13 13:53:28.504448,2107.7000000000003
2783,1111,2,2821,92,2022-05-17 17:52:14.870486,1407.51
2784,1675,3,117,414,2022-08-31 22:25:58.014324,2618.92
2785,4140,1,1144,308,2022-09-30 13:37:20.957353,908.32
2786,489,4,1954,273,2021-04-03 13:36:33.850715,4242.17
2787,951,4,1306,366,2021-09-24 23:17:55.309574,3933.42
2788,4873,4,1570,482,2024-03-04 17:53:45.789526,1856.15
2789,522,4,466,241,2020-02-26 20:43:22.950597,4731.34
2790,1678,4,2185,463,2024-07-17 01:03:55.430969,6529.46
2791,2606,3,767,46,2024-12-16 00:21:14.344914,2322.72
2792,4643,4,906,491,2022-04-14 07:23:33.888914,3475.5299999999997
2793,1207,1,2718,366,2025-03-12 04:01:23.758484,4100.96
2794,1042,2,622,263,2022-09-07 09:24:46.945023,1579.47
2795,185,2,2977,292,2021-03-15 16:36:11.382307,2174.21
2796,747,1,2150,393,2020-06-14 20:41:03.899032,7189.139999999999
2797,2645,1,2719,441,2021-01-30 03:36:04.116115,4563.54
2798,349,4,1232,444,2021-03-24 03:08:55.730760,2770.1200000000003
2799,1710,3,1935,94,2020-04-24 10:38:04.268646,1088.7
2800,1678,4,1337,428,2021-09-02 04:12:18.532720,3423.1300000000006
2801,3264,2,2727,12,2024-01-18 03:08:37.019012,707.28
2802,2548,4,2366,355,2022-05-05 03:27:22.540762,3906.38
2803,512,3,915,139,2023-02-04 12:09:16.588903,3767.35
2804,3302,1,2711,68,2024-08-19 08:15:41.117797,288.22
2805,526,3,2780,106,2020-10-24 11:27:29.299556,216.09
2806,4413,2,1036,174,2024-12-27 18:43:53.968645,3431.9700000000003
2807,3295,3,2765,90,2020-07-18 03:07:43.640917,4222.179999999999
2808,532,4,145,492,2024-02-01 01:18:41.262948,108.92
2809,4144,1,1672,35,2021-10-09 23:13:50.688338,6478.879999999999
2810,4625,3,2241,115,2021-06-26 12:56:52.560786,9423.31
2811,2556,3,2061,113,2020-09-30 09:10:24.161657,6525.6900000000005
2812,3185,1,2821,371,2022-03-07 07:59:47.189780,4046.3799999999997
2813,3087,4,2300,37,2021-10-14 15:44:09.513497,1654.6399999999999
2814,4511,1,1434,365,2020-07-07 09:54:24.892229,5100.370000000001
2815,201,2,2288,192,2021-02-03 20:40:48.014800,928.8
2816,2662,1,18,397,2020-04-28 07:55:52.682650,1032.98
2817,1755,4,2684,267,2022-06-08 23:49:56.497431,4696.73
2818,4650,1,1317,331,2021-09-20 16:18:02.400541,4405.2
2819,4645,2,278,108,2022-02-28 08:48:51.157330,3946.86
2820,1282,1,2988,396,2022-12-17 18:21:52.155447,1791.27
2821,4663,2,2623,113,2025-02-01 02:23:10.520163,3647.4300000000003
2822,3604,2,1466,204,2020-12-23 12:11:16.665622,610.26
2823,3236,3,1532,288,2023-12-26 16:33:52.270519,9573.86
2824,1133,3,1474,492,2020-07-16 15:19:10.265862,1306.8000000000002
2825,2136,4,1149,290,2020-09-17 17:25:32.836373,1207.3500000000001
2826,2929,4,1047,356,2024-10-16 15:30:45.197626,2959.44
2827,77,2,1523,450,2022-05-16 22:52:04.061640,3810.1900000000005
2828,4453,3,1935,413,2024-08-28 12:35:54.904619,5380.72
2829,1997,4,1529,150,2023-10-08 22:49:11.286122,4256.6
2830,3184,3,620,403,2023-09-09 12:28:03.096458,6457.1900000000005
2831,864,2,216,19,2020-05-07 10:14:28.648428,4115.2
2832,164,1,1889,165,2021-06-14 22:03:27.300797,1746.99
2833,2572,2,6,43,2022-10-09 23:44:27.620089,7879.08
2834,2521,3,2912,475,2022-05-27 20:33:39.068240,4755.38
2835,4282,1,1592,333,2025-05-05 11:00:03.854246,8422.57
2836,1208,2,602,203,2022-10-05 19:35:07.481291,57.48
2837,470,2,958,446,2022-11-15 21:14:12.562806,4351.84
2838,2108,2,2658,457,2020-08-25 02:26:14.159455,10228.53
2839,3439,1,365,441,2021-11-28 13:16:58.996268,6800.95
2840,4532,3,893,369,2024-02-18 18:17:25.078103,2477.09
2841,2780,1,792,404,2021-06-28 15:11:52.509108,3347.2799999999997
2842,4322,2,2074,442,2022-03-18 12:36:59.488421,2953.4999999999995
2843,4955,2,837,360,2024-12-06 02:30:42.182856,7047.45
2844,2018,1,2980,384,2022-04-13 12:53:00.343736,6320.5
2845,374,2,1851,101,2022-01-24 07:04:48.525419,2541.7299999999996
2846,973,3,1512,422,2020-04-22 07:05:02.989041,8215.42
2847,27,3,299,100,2020-02-09 16:25:01.221738,5097.93
2848,132,3,1581,438,2024-06-23 08:25:30.660212,5375.83
2849,2114,1,755,127,2024-04-21 20:18:26.861209,3745.7200000000003
2850,4064,1,2954,94,2023-12-18 07:31:00.076539,4557.94
2851,3116,4,1550,352,2021-05-22 09:28:29.123913,2813.9700000000003
2852,1652,1,2052,430,2022-09-22 18:06:53.048550,885.1
2853,2805,1,1480,169,2023-05-30 02:20:16.706524,3810.4500000000003
2854,1895,2,2911,357,2022-05-18 09:35:59.901329,3256.7999999999997
2855,555,4,1934,146,2024-04-04 11:26:37.788897,5722.620000000001
2856,974,1,2117,198,2024-07-18 14:45:21.825554,3578.2
2857,4385,3,2333,350,2023-06-26 17:44:32.498732,5096.7300000000005
2858,2183,2,2440,29,2021-05-10 04:50:53.515728,2710.42
2859,516,4,2784,155,2021-02-20 11:06:03.668588,1764.7
2860,941,4,1350,168,2020-02-07 20:27:25.060249,5403.8
2861,2403,1,2127,235,2024-01-02 08:21:25.533858,5088.75
2862,1116,3,1067,327,2021-01-26 13:35:02.969186,4702.22
2863,922,1,1775,138,2024-05-09 08:27:31.765742,4258.46
2864,2775,3,1202,458,2020-08-02 09:06:43.642841,1610.9099999999999
2865,2937,4,1284,234,2024-05-24 01:54:07.932119,1645.0
2866,1885,2,1926,383,2024-01-13 05:11:56.202409,2103.86
2867,3149,3,2824,58,2020-08-04 10:07:00.210294,3810.48
2868,2924,2,2857,271,2021-11-20 09:15:16.946653,2084.96
2869,3737,3,2282,385,2022-10-19 22:43:52.866178,3767.12
2870,2144,3,552,411,2021-03-06 21:53:28.038721,3394.7200000000003
2871,4948,1,2599,259,2021-03-28 09:00:25.233441,7096.9400000000005
2872,4737,1,774,134,2023-08-21 11:23:20.841484,7548.5599999999995
2873,1542,4,382,223,2021-08-25 21:53:29.009761,4965.38
2874,2106,3,273,48,2024-01-06 03:28:02.135192,1733.25
2875,1292,3,1356,493,2021-05-02 07:12:26.795281,5954.99
2876,2265,1,2908,230,2023-01-30 05:56:24.376781,578.32
2877,1122,3,1285,47,2020-02-02 02:00:34.094184,439.08
2878,1475,4,2784,368,2022-07-16 01:59:36.362041,6035.13
2879,415,2,985,73,2020-04-30 18:03:31.859094,7494.25
2880,1508,2,2196,357,2023-11-27 16:27:27.243776,2978.1
2881,207,3,2583,183,2022-01-03 02:07:06.728560,2330.52
2882,1913,1,905,183,2022-08-04 17:13:57.414042,7359.629999999999
2883,703,2,1287,140,2020-10-23 10:48:51.269614,2911.36
2884,2759,3,2755,257,2021-06-09 13:15:16.270810,11526.630000000001
2885,942,4,2262,241,2024-02-16 18:28:11.965816,3382.64
2886,3772,3,1706,255,2020-08-24 17:15:19.829184,5553.76
2887,4539,1,1686,497,2025-04-28 17:31:01.611398,4689.389999999999
2888,2361,2,1909,484,2022-04-27 17:03:38.753873,4034.96
2889,3694,1,1823,1,2024-05-24 14:59:13.014702,231.20000000000002
2890,1764,1,20,85,2024-06-26 21:43:54.765587,5810.35
2891,1332,1,1564,78,2020-06-05 10:47:02.788061,3311.46
2892,4258,2,492,219,2020-12-17 10:32:13.151896,4209.96
2893,2978,1,417,463,2022-05-27 17:33:29.117118,2816.76
2894,2579,2,1982,279,2020-04-12 21:46:53.685678,4698.74
2895,4861,3,238,484,2020-07-10 22:18:31.262379,7055.67
2896,4135,4,612,162,2022-02-14 02:42:44.225953,4890.07
2897,3160,4,753,322,2025-01-29 22:08:33.985670,594.8
2898,4710,4,2173,350,2022-11-26 15:55:00.826938,2660.6699999999996
2899,4772,1,1414,214,2023-08-01 10:11:07.368276,2721.04
2900,4850,2,557,95,2021-09-19 11:57:02.222997,7120.93
2901,2760,2,364,348,2022-03-23 21:42:23.213569,98.13
2902,4123,3,1599,12,2024-04-18 22:55:12.027433,3579.18
2903,4559,3,2588,421,2021-01-31 11:46:14.396610,4659.820000000001
2904,432,1,1095,48,2023-06-17 14:23:34.735900,2434.7699999999995
2905,976,1,796,388,2021-01-25 18:54:07.010951,5954.4
2906,4802,2,728,252,2021-10-16 13:56:29.056221,2588.85
2907,1275,1,1915,82,2020-09-24 02:56:43.535577,5060.48
2908,1686,4,2448,42,2022-03-24 09:55:58.636641,2949.7500000000005
2909,4061,3,1962,226,2022-02-27 12:36:44.140318,4293.95
2910,1096,3,1724,391,2020-02-27 20:07:23.607486,1193.99
2911,531,3,2128,58,2023-03-02 18:07:43.708852,475.25
2912,3239,4,811,150,2022-12-25 07:41:08.295871,2464.6
2913,2238,3,969,181,2022-03-22 20:48:04.357521,54.95
2914,1785,4,1370,201,2020-04-05 05:52:27.974708,5325.4
2915,4403,4,691,64,2020-09-17 22:35:09.196489,1778.32
2916,3266,4,1689,274,2024-08-20 13:59:50.602692,2365.09
2917,4007,2,1602,206,2021-12-02 02:32:45.754249,7173.72
2918,869,1,2079,101,2022-05-28 09:32:03.751933,1179.3400000000001
2919,93,1,715,253,2025-01-31 08:59:49.002085,2052.2000000000003
2920,2041,2,1837,339,2023-06-15 18:38:57.549705,4120.56
2921,2891,3,1191,5,2023-04-19 13:38:02.536541,3866.6099999999997
2922,4332,2,906,315,2023-10-10 00:01:01.753028,2760.33
2923,60,3,141,498,2023-02-11 00:03:25.351794,4357.12
2924,534,1,621,92,2024-01-07 09:18:13.632974,3143.1100000000006
2925,2785,3,1524,485,2024-10-04 21:56:37.781752,2371.2
2926,1649,3,2420,450,2021-06-12 16:25:13.478185,2366.2799999999997
2927,3502,4,733,257,2022-02-26 02:32:01.839273,410.08
2928,3144,4,1572,199,2021-03-05 14:49:49.828188,290.5
2929,1657,1,1141,120,2021-08-30 13:13:51.228317,264.29999999999995
2930,1925,3,13,432,2024-10-28 04:34:57.932183,3247.33
2931,86,1,902,433,2020-06-08 06:49:00.510675,10519.83
2932,2166,3,1814,220,2022-05-08 16:55:55.588826,2330.46
2933,1700,2,1211,45,2023-11-17 03:29:36.512434,8618.279999999999
2934,897,3,1283,67,2021-07-25 14:35:35.660912,2426.16
2935,860,2,1008,452,2024-06-01 11:22:00.650374,1348.4
2936,1237,1,2183,165,2024-02-27 00:14:31.054551,1930.41
2937,4162,1,1144,140,2020-11-28 01:30:29.058432,8410.369999999999
2938,1649,3,955,345,2020-11-05 08:06:04.771639,4714.54
2939,1986,3,2770,49,2023-03-30 11:26:19.915927,3607.1099999999997
2940,896,2,506,381,2023-07-10 23:01:35.214240,3591.69
2941,4686,4,1630,159,2021-09-19 13:09:02.002128,7062.040000000001
2942,1922,1,2480,9,2022-01-25 11:02:12.626083,7807.8
2943,1585,4,34,142,2022-03-24 15:17:50.665834,3665.92
2944,1544,1,1739,179,2021-09-29 00:10:42.382646,2561.81
2945,3677,4,585,43,2022-07-23 16:24:41.221558,1043.1
2946,3687,3,950,42,2020-06-20 10:57:52.404530,1756.37
2947,844,1,998,353,2024-05-02 19:00:39.852850,113.49
2948,2349,3,1974,60,2021-12-19 23:23:31.579455,613.56
2949,2480,3,605,454,2024-06-12 06:41:10.630499,3234.21
2950,1095,4,2052,178,2023-03-06 01:50:25.947495,1203.75
2951,4923,2,2864,161,2024-04-29 19:29:32.728562,3911.38
2952,3238,2,2981,311,2022-07-06 04:50:31.574811,343.4
2953,1874,1,2612,46,2023-03-01 11:30:11.672997,3821.3
2954,3228,3,389,260,2024-05-26 11:43:42.151513,8334.15
2955,4118,1,1545,379,2023-05-19 01:22:23.712651,267.4
2956,101,2,140,191,2023-10-21 07:14:15.271663,71.16
2957,1564,3,2326,358,2025-01-24 13:09:05.537077,6772.99
2958,92,3,506,177,2024-09-25 15:16:20.428803,3733.39
2959,2289,4,1026,307,2023-07-18 23:45:06.290178,1246.37
2960,1145,2,2096,394,2023-05-08 12:57:41.994747,305.4
2961,1558,4,1828,271,2020-11-16 04:59:31.823882,2071.92
2962,3417,2,528,45,2024-03-23 10:42:14.891137,1820.55
2963,2347,3,975,168,2021-02-22 15:37:32.821743,1429.69
2964,1109,1,2026,470,2023-06-13 17:50:04.727474,1627.26
2965,833,3,2037,200,2024-06-17 04:55:06.254255,4325.28
2966,521,4,2098,204,2022-01-23 21:36:37.246216,1885.3200000000002
2967,1905,4,470,179,2024-04-18 10:25:11.185361,5340.39
2968,508,1,556,422,2022-08-29 17:21:00.547048,2961.6299999999997
2969,388,4,333,279,2021-05-08 12:32:21.240971,9436.5
2970,1485,2,369,39,2024-08-29 18:50:26.417763,1297.6399999999999
2971,1894,3,1446,496,2021-07-09 04:32:35.079861,3742.4300000000003
2972,624,3,529,252,2020-03-30 05:13:20.906324,1469.1
2973,3422,3,1698,431,2025-03-18 04:43:15.601214,7729.42
2974,2454,2,2211,324,2021-05-21 17:24:52.485517,2902.8
2975,115,1,716,463,2020-05-20 20:48:38.062446,1356.0
2976,1963,4,2609,443,2021-05-13 23:40:55.042874,7758.88
2977,1746,3,1071,470,2020-07-12 01:11:08.151596,3910.24
2978,4267,2,2785,173,2024-08-15 12:33:50.785159,7205.39
2979,34,4,2702,108,2021-01-24 11:28:26.953507,2371.46
2980,2315,3,1916,306,2022-05-28 00:56:51.749760,2462.64
2981,3433,2,2335,128,2022-09-23 13:18:27.752039,2027.8600000000001
2982,3986,1,2413,488,2024-08-24 08:20:54.228940,3961.12
2983,4047,1,1727,109,2021-05-31 19:56:20.076838,1323.54
2984,4628,2,1324,70,2021-10-01 18:16:22.828447,9877.9
2985,2369,4,1604,260,2020-12-01 04:36:42.945735,5135.5
2986,4200,4,611,386,2023-12-25 10:28:25.649550,2467.2599999999998
2987,3903,2,1386,57,2021-06-26 15:19:31.280678,2694.12
2988,2576,3,2944,403,2021-02-18 23:50:11.034803,2572.69
2989,3131,2,1680,345,2022-02-05 08:47:46.038943,2098.94
2990,3647,4,1373,240,2022-02-12 17:24:45.493242,8509.189999999999
2991,1605,3,1211,383,2025-05-16 04:13:54.411254,4124.7300000000005
2992,739,3,2607,385,2021-06-16 12:35:20.138938,5363.09
2993,554,4,2091,232,2022-10-14 09:29:55.564361,3730.8900000000003
2994,1800,4,2316,232,2022-09-02 18:52:27.369221,3273.8
2995,2141,4,140,31,2021-06-26 00:00:22.540535,7929.05
2996,1980,1,2626,364,2024-12-19 16:04:43.700779,8608.7
2997,510,1,718,99,2024-10-19 19:12:22.040379,3414.16
2998,4954,4,691,223,2022-03-08 18:15:12.108626,1364.02
2999,1245,3,464,351,2021-07-26 06:25:32.904618,7809.68
3000,623,1,326,91,2021-03-22 23:46:56.415542,3718.16
3001,3901,2,1779,245,2024-04-09 16:14:24.882997,7088.110000000001
3002,2875,1,653,469,2021-10-21 03:35:48.664768,5323.76
3003,2077,2,2967,267,2022-06-20 01:56:30.423632,354.59000000000003
3004,1849,3,2800,276,2023-11-01 05:51:05.025836,2261.38
