order_id,product_id,quantity,unit_price
2469,8214,5,205.45
2470,18505,1,101.35
2470,5279,9,410.33
2470,1801,3,153.39
2471,4951,8,18.54
2471,1576,3,201.39
2472,14290,7,99.22
2472,6184,5,423.03
2473,9511,9,246.05
2474,9836,7,293.09
2474,3623,8,476.34
2474,10046,4,448.59
2474,3643,4,341.51
2475,13381,7,63.64
2475,8891,1,308.77
2476,5191,8,95.14
2476,8632,7,497.02
2477,11170,8,456.43
2477,128,1,119.4
2478,3046,9,357.82
2478,17584,4,12.76
2479,7674,7,167.53
2479,11923,2,160.48
2479,17196,7,301.54
2480,3956,1,75.63
2481,16245,5,53.44
2481,8630,10,428.28
2481,16717,2,168.18
2482,11659,10,240.02
2483,4446,1,44.95
2484,15707,8,258.35
2485,19821,3,51.21
2485,10080,7,478.97
2485,19917,10,405.94
2485,5844,7,221.23
2486,8336,1,148.43
2487,6373,2,189.95
2488,16094,3,474.49
2488,12117,4,233.34
2488,5460,8,444.65
2488,16298,3,84.24
2489,15365,4,176.17
2489,13969,6,467.84
2490,2889,10,484.79
2491,10401,8,225.31
2491,2889,7,484.79
2492,104,3,428.18
2492,16893,3,491.01
2492,4548,2,364.29
2493,11778,7,275.86
2493,2799,2,283.02
2494,12035,2,490.16
2494,10745,9,280.06
2494,12070,2,177.74
2494,5095,5,214.32
2495,16947,6,278.31
2495,501,3,45.48
2495,5401,6,80.02
2496,2629,4,120.69
2497,16548,5,442.03
2497,19798,8,347.45
2497,9724,8,336.37
2497,13278,10,293.47
2498,8763,10,182.99
2498,5592,4,195.74
2499,9314,8,34.94
2500,15991,8,453.22
2500,6669,2,253.96
2500,12132,2,362.24
2500,18811,5,125.56
2501,11347,9,23.73
2501,7006,2,192.48
2501,16653,9,204.52
2502,1777,4,215.56
2502,17683,2,491.92
2502,18758,7,321.38
2503,12639,5,22.72
2504,6248,6,27.66
2504,8352,6,461.07
2505,12753,5,225.45
2505,13052,6,306.27
2505,6269,4,190.5
2505,13288,6,88.78
2506,13950,3,185.14
2506,4739,10,106.83
2506,8364,9,99.92
2507,8852,9,435.96
2507,18545,3,149.26
2507,812,3,148.58
2507,19188,9,232.7
2508,17530,8,317.17
2508,2691,7,276.72
2508,5162,2,265.03
2508,3927,6,246.47
2509,17368,1,37.88
2509,5709,1,92.39
2509,15457,8,397.2
2510,5489,9,354.23
2510,10640,8,499.06
2510,10894,7,447.49
2511,4222,3,91.81
2511,13359,1,21.9
2511,15474,10,63.88
2511,16636,5,195.61
2512,928,3,241.51
2513,9501,8,227.4
2513,11709,2,155.42
2513,18567,8,37.13
2513,15926,9,458.26
2514,9741,4,7.51
2514,19963,8,67.34
2514,14512,5,170.02
2514,15898,1,162.29
2515,14376,1,93.91
2516,809,10,259.67
2516,7486,3,311.64
2516,2666,8,53.16
2517,8294,8,432.36
2517,15618,1,411.61
2517,1660,2,438.0
2517,15208,5,80.98
2518,17857,2,403.02
2518,10083,8,58.89
2519,3664,2,154.21
2519,4387,2,197.11
2519,19922,1,202.18
2519,16566,7,34.87
2520,8312,4,61.34
2521,18257,6,116.32
2521,16274,10,250.67
2521,14613,9,92.91
2522,4878,10,250.54
2523,5307,5,119.04
2523,10644,4,490.31
2523,11826,4,138.3
2523,10498,3,478.35
2524,8725,8,416.57
2524,19663,7,83.73
2524,8756,9,178.93
2525,13405,8,413.1
2526,11782,1,414.11
2526,7947,8,474.25
2526,14262,9,251.37
2526,15436,8,442.13
2527,8170,3,426.48
2528,3479,4,15.64
2528,16267,2,111.74
2529,11942,8,62.87
2529,3801,7,357.39
2529,14306,10,423.86
2530,9261,3,345.77
2530,2169,5,205.43
2530,7331,1,478.41
2531,10528,1,152.9
2531,10686,2,367.24
2531,8226,1,352.76
2532,3150,7,361.72
2532,9568,3,421.97
2533,6124,2,115.93
2534,1720,3,490.55
2535,11125,8,57.93
2536,6686,10,86.54
2536,1701,4,323.32
2536,2779,1,492.35
2537,340,3,5.48
2538,13723,1,324.95
2539,17097,10,189.59
2539,11168,5,167.41
2539,8449,2,71.54
2539,11511,1,48.59
2540,5577,10,331.28
2541,16505,3,354.13
2541,9340,3,254.69
2541,3558,6,305.06
2542,15399,1,245.73
2542,8778,3,115.53
2543,9982,4,124.04
2543,6585,6,272.57
2544,18335,5,75.11
2544,13028,7,50.16
2544,6040,9,366.48
2545,7538,6,60.55
2546,15731,1,79.53
2546,13941,7,71.82
2546,10641,10,42.32
2546,4389,6,233.02
2547,14900,7,318.55
2547,4271,9,333.35
2547,7032,7,86.89
2548,14401,9,99.27
2548,13191,7,85.12
2549,2807,2,336.63
2549,9275,4,37.84
2549,3961,4,340.93
2549,10542,6,180.46
2550,11379,7,350.62
2551,3844,2,60.97
2551,18546,3,245.76
2551,5964,1,82.3
2551,12714,2,477.39
2552,14137,8,375.57
2552,6065,2,239.61
2552,16828,6,414.31
2552,8070,9,159.88
2553,9524,6,385.29
2554,15301,4,20.28
2554,5255,9,427.75
2555,3637,1,197.9
2555,11447,7,128.38
2555,9852,8,227.5
2556,12111,7,407.08
2556,759,5,432.33
2557,2425,1,99.79
2557,11884,6,43.78
2557,344,10,274.7
2557,16498,6,212.75
2558,13841,5,51.57
2559,11500,6,478.47
2559,9284,9,291.05
2559,14801,10,442.91
2559,10471,4,179.6
2560,2442,2,405.44
2560,3804,5,364.35
2560,19420,6,373.35
2561,7278,2,280.73
2562,3308,7,460.16
2562,15035,7,384.4
2563,5323,5,369.72
2563,2315,6,308.14
2564,17934,10,40.92
2564,1838,3,320.84
2564,8104,4,32.96
2564,14758,10,238.22
2565,7163,5,244.5
2566,3546,5,495.96
2567,4223,2,345.99
2568,3630,7,259.99
2569,14664,8,364.13
2569,18738,6,429.62
2569,1646,5,292.37
2569,11771,3,367.35
2570,7621,6,48.86
2570,18989,4,117.9
2570,188,5,136.76
2570,17558,1,264.42
2571,11176,9,188.12
2571,19403,7,170.37
2571,5412,10,482.21
2571,5516,3,208.98
2572,10184,3,306.8
2572,19273,1,283.83
2573,7121,9,453.15
2573,18087,7,101.06
2574,18658,8,489.23
2574,16274,7,250.67
2574,2316,6,147.1
2574,6022,8,65.03
2575,7907,8,480.31
2575,12228,9,108.8
2575,5620,4,97.41
2575,11209,5,436.37
2576,12862,7,178.55
2576,9248,9,421.69
2576,7643,8,180.62
2577,6106,10,302.88
2577,3098,9,334.42
2578,688,1,408.86
2579,17076,4,449.48
2580,4804,8,161.18
2580,16426,2,152.4
2581,12900,1,288.85
2581,6576,6,450.25
2581,16926,1,172.14
2581,18143,6,382.41
2582,11772,6,339.06
2582,18123,5,93.65
2582,8078,6,406.19
2583,795,4,225.76
2583,370,3,21.47
2583,12271,9,111.49
2584,1875,7,391.24
2584,15278,5,104.84
2585,11378,4,54.34
2585,3118,3,45.46
2586,19530,9,248.57
2586,8217,3,99.12
2586,19129,10,242.07
2586,19997,10,106.62
2587,19836,3,84.97
2587,1249,9,86.79
2588,8263,7,388.35
2588,3074,7,262.78
2589,2089,6,334.04
2589,1065,3,386.96
2589,19133,5,91.14
2589,6375,8,300.35
2590,7370,9,439.76
2591,3327,9,18.38
2591,10599,4,167.82
2592,16854,2,241.5
2592,10362,7,207.4
2592,412,4,437.24
2592,7212,5,23.42
2593,15280,6,239.6
2593,18805,3,393.23
2594,5603,4,156.22
2594,7376,5,323.77
2594,5024,3,27.1
2595,2436,9,186.55
2595,12763,6,33.07
2595,9079,10,386.97
2596,256,6,193.17
2596,5658,10,148.86
2597,1614,8,310.79
2597,12254,8,432.82
2598,17062,6,206.14
2599,10625,2,33.97
2599,16187,8,393.3
2599,12507,4,180.12
2600,524,10,244.21
2600,2131,2,15.1
2601,18739,9,474.71
2602,8454,7,135.82
2602,12424,3,331.35
2603,1827,6,147.83
2603,6038,3,50.77
2603,7906,7,330.76
2604,11683,3,104.43
2604,5134,2,410.54
2605,7468,9,346.49
2605,19196,6,41.32
2606,16833,10,372.15
2606,18716,8,448.64
2606,14991,7,451.12
2607,11624,1,371.95
2607,11990,4,464.06
2607,7745,1,305.43
2607,11271,4,202.09
2608,6964,8,267.27
2609,6353,2,17.27
2609,2104,3,486.92
2609,16646,9,303.87
2609,17137,2,237.08
2610,6792,2,433.3
2611,7648,1,20.61
2611,11780,10,377.8
2611,17153,5,117.46
2611,6525,3,443.41
2612,17008,4,477.82
2612,11546,3,437.99
2613,5655,2,170.97
2614,18422,9,146.29
2614,5553,4,495.05
2615,10169,6,304.44
2615,16366,3,483.37
2616,2685,1,333.99
2616,11104,6,172.49
2617,6231,4,90.26
2618,14974,9,182.48
2618,10083,7,58.89
2619,11407,5,205.1
2619,12895,7,271.39
2620,7045,8,430.11
2620,14696,5,399.22
2621,4157,8,119.97
2621,9045,8,23.84
2621,1182,2,497.64
2621,5690,6,309.29
2622,12715,4,337.92
2622,5776,1,41.54
2623,10858,3,108.67
2623,7271,3,393.89
2623,1520,1,112.44
2624,8766,5,392.35
2624,8211,9,25.69
2625,4403,5,8.49
2625,3231,7,287.17
2625,12453,7,136.93
2626,15193,10,476.71
2627,11261,3,110.25
2627,13058,10,37.88
2628,18132,5,80.13
2628,11526,1,173.88
2628,18247,2,175.44
2628,1307,4,352.58
2629,4871,4,240.83
2629,6639,1,178.45
2629,10717,4,96.28
2629,8603,5,431.08
2630,11259,3,413.8
2630,10182,5,16.4
2631,12952,1,102.53
2631,14196,9,334.29
2632,14262,10,251.37
2632,6095,9,205.11
2632,1163,4,481.24
2632,18179,4,415.63
2633,1267,2,72.89
2633,14475,8,393.36
2633,18628,1,116.6
2633,12690,10,70.18
2634,5610,2,440.82
2634,1669,8,229.03
2634,15627,4,230.53
2635,14875,7,262.3
2636,12560,6,334.7
2636,18290,6,94.28
2637,7851,9,284.4
2637,14109,1,467.92
2637,12300,9,356.54
2637,7285,8,24.2
2638,6009,6,151.35
2638,19333,8,361.3
2638,14300,8,348.25
2638,3340,7,274.75
2639,2728,7,499.13
2640,17476,3,258.06
2640,9701,2,213.66
2640,19443,8,137.68
2641,16936,9,456.3
2642,1641,6,381.96
2642,8376,4,480.95
2642,9826,8,70.9
2643,17906,3,445.14
2643,16844,3,342.92
2644,11856,7,445.78
2644,10252,3,453.39
2645,131,8,32.71
2645,4521,4,117.68
2645,12379,1,207.17
2646,8984,8,194.61
2646,19425,7,11.24
2647,19203,8,433.76
2648,3984,10,203.25
2648,15417,7,367.26
2649,10213,5,20.27
2650,12574,8,136.0
2651,10180,1,334.01
2651,13655,1,216.95
2651,6107,9,88.56
2652,1123,4,465.53
2652,2607,7,24.02
2653,11276,5,486.61
2653,9662,4,130.49
2653,14789,4,277.38
2654,2582,5,13.67
2654,4533,8,371.36
2654,1354,3,472.01
2654,13032,7,358.51
2655,5859,5,131.0
2655,12139,4,459.76
2655,1522,1,72.86
2656,9231,1,405.15
2656,17456,9,311.05
2656,2838,4,255.82
2657,6588,4,114.39
2657,10421,7,163.1
2657,1421,1,151.66
2658,8638,8,6.96
2658,6037,5,196.94
2658,14161,8,475.04
2658,2152,6,450.34
2659,4730,8,121.61
2659,7277,10,320.3
2660,8585,6,454.47
2660,488,6,220.26
2660,7370,2,439.76
2661,17945,5,364.19
2662,6260,5,371.79
2662,7483,2,244.91
2662,11359,6,139.45
2662,11465,4,252.24
2663,4736,2,168.82
2663,18954,3,339.46
2664,15307,8,290.03
2665,836,2,337.38
2666,14458,5,5.59
2666,3918,8,76.51
2666,19937,2,472.55
2666,2591,1,79.01
2667,13592,5,108.29
2667,8311,2,269.19
2667,4032,2,320.44
2668,15228,6,205.52
2668,9162,7,480.63
2668,4468,9,247.82
2669,15127,6,459.06
2669,18514,6,298.76
2669,13539,9,106.53
2670,12640,7,285.8
2670,11157,4,212.13
2671,7236,7,437.46
2671,12023,3,403.29
2671,13906,8,152.61
2671,6180,4,139.36
2672,10799,10,279.82
2673,11995,10,433.55
2673,17717,1,313.65
2673,222,3,427.66
2673,17536,3,268.87
2674,4854,3,272.76
2674,4427,9,334.63
2675,3844,5,60.97
2675,7259,5,391.94
2675,7350,5,382.3
2675,9499,5,257.46
2676,8578,5,273.87
2676,9701,9,213.66
2676,7370,1,439.76
2677,14382,3,413.17
2677,15924,10,494.11
2678,13906,10,152.61
2678,6407,10,219.81
2678,6338,1,100.34
2678,18832,9,302.08
2679,11400,3,326.67
2680,1849,9,372.98
2680,2313,7,417.78
2680,6146,9,300.25
2680,11893,5,461.42
2681,1237,6,353.18
2681,18048,10,458.35
2682,5162,6,265.03
2682,11350,8,202.83
2682,13897,3,473.18
2682,282,7,314.17
2683,17688,3,476.85
2683,8464,7,164.21
2683,6287,1,398.81
2683,19332,2,250.75
2684,8444,10,424.91
2684,8747,3,252.24
2684,12061,5,10.79
2684,12224,5,348.19
2685,1021,1,181.35
2686,12798,3,379.99
2686,3457,10,231.58
2687,10881,4,111.7
2687,9516,4,170.97
2687,778,9,383.56
2688,15297,1,50.92
2688,8014,5,113.07
2689,11852,5,479.74
2689,3661,9,497.56
2690,12531,2,498.04
2690,11706,8,45.62
2690,8010,7,352.71
2691,8656,7,437.49
2691,15952,2,431.09
2691,13593,3,73.15
2691,2534,7,457.02
2692,10553,1,196.08
2692,7918,9,171.01
2692,565,5,444.99
2693,18242,8,118.73
2693,14387,2,97.14
2694,2591,9,79.01
2694,16356,2,109.94
2695,18846,6,442.81
2695,19894,7,480.07
2695,4608,3,436.68
2696,15248,1,245.62
2696,13431,1,347.18
2696,15780,8,264.33
2696,6926,4,237.77
2697,11634,7,77.59
2697,180,4,187.84
2698,14370,4,465.23
2698,4168,3,85.76
2698,12636,7,456.57
2699,11891,2,493.75
2700,15578,2,195.69
2700,18850,4,30.39
2701,13399,2,178.91
2701,17554,2,258.85
2701,2097,1,304.59
2702,10325,2,52.33
2702,8820,6,193.84
2703,8052,4,7.66
2703,3584,3,381.11
2703,5671,1,224.82
2704,7149,1,217.04
2705,17728,3,250.67
2705,4461,6,296.25
2705,14586,3,468.13
2706,18411,6,273.09
2706,15720,7,272.04
2706,18146,10,306.65
2706,9639,9,83.89
2707,6432,4,254.46
2707,6172,5,210.62
2707,17225,5,335.44
2707,10607,6,166.76
2708,2059,2,399.71
2708,19725,3,278.77
2708,8356,10,267.67
2709,16208,9,307.37
2709,8018,2,208.11
2709,5026,8,246.77
2710,13911,6,45.87
2710,1053,1,329.93
2710,6447,10,299.81
2710,3966,4,352.7
2711,12689,3,98.29
2711,13020,9,476.42
2711,5508,4,406.18
2711,8192,8,343.22
2712,10,8,219.64
2712,1675,4,385.09
2712,9987,2,458.09
2713,6990,5,254.03
2714,6659,5,17.4
2715,9298,8,364.63
2716,12568,1,54.67
2716,12070,9,177.74
2716,14669,6,62.27
2716,19015,1,207.61
2717,15588,5,381.66
2717,7571,7,233.44
2717,2262,5,284.29
2718,15142,9,157.73
2718,9130,7,225.34
2718,8137,8,451.44
2719,8145,2,125.99
2719,8978,4,415.7
2719,7446,1,79.14
2719,2176,2,194.87
2720,12020,3,177.94
2720,2857,7,326.74
2720,1144,4,276.26
2720,15325,7,105.9
2721,15341,9,475.72
2721,15982,3,312.11
2721,12863,1,403.59
2721,6630,3,266.13
2722,4582,6,139.19
2722,18733,1,457.92
2722,14990,3,401.24
2723,15355,1,369.45
2723,12815,7,368.58
2723,16235,3,498.91
2724,5545,10,348.29
2725,12058,3,421.07
2725,17207,7,147.64
2726,18202,1,420.08
2727,12299,7,459.93
2727,16947,10,278.31
2728,8174,2,92.85
2729,15052,6,29.26
2730,345,2,277.19
2730,10853,6,474.48
2731,937,2,316.5
2731,18365,8,464.35
2731,18534,8,147.13
2732,10690,7,198.96
2733,5105,1,384.91
2733,11090,3,296.51
2733,8876,5,84.4
2733,8215,2,355.56
2734,10752,4,223.55
2734,17280,2,305.13
2734,4373,10,226.57
2735,8968,9,176.9
2735,10564,10,441.84
2735,15795,2,30.67
2735,5976,1,371.6
2736,15869,9,333.47
2736,3611,6,84.92
2737,3553,8,431.56
2737,683,9,94.79
2737,5846,7,441.01
2737,17763,6,241.11
2738,7280,1,428.67
2738,14437,8,202.95
2738,17967,2,308.24
2738,16315,8,45.93
2739,18926,10,375.53
2740,10387,1,68.45
2740,14896,6,158.81
2741,11130,9,304.1
2741,236,6,33.68
2741,3854,6,125.75
2741,11119,3,119.2
2742,15575,4,269.33
2742,3399,1,347.12
2742,13039,4,232.73
2743,9872,5,16.77
2743,17267,6,336.47
2743,13107,2,380.1
2744,5561,1,155.35
2745,476,8,468.77
2745,15907,10,347.61
2746,591,1,422.21
2746,7155,8,247.09
2747,1884,7,14.28
2747,8766,9,392.35
2748,8609,9,194.8
2748,4299,8,487.51
2748,6360,9,408.36
2748,3947,4,362.96
2749,14791,4,307.63
2750,5114,5,256.08
2750,15451,8,179.43
2750,1600,7,366.27
2750,3650,1,435.6
2751,2716,8,57.81
2752,3642,6,235.58
2752,5657,5,475.76
2753,3833,9,401.41
2753,7576,9,321.21
2753,656,1,405.96
2753,18282,4,456.07
2754,13337,10,121.8
2754,9955,7,256.02
2754,19919,2,156.86
2754,6191,10,277.78
2755,19168,8,390.41
2755,421,10,24.35
2756,10100,2,333.13
2756,11914,1,89.63
2756,8084,10,461.07
2757,18591,9,253.63
2757,10799,4,279.82
2758,5764,7,16.31
2758,11874,9,93.4
2758,2977,10,96.39
2759,19060,3,235.33
2759,3501,6,50.26
2759,11048,9,105.25
2759,17535,2,402.91
2760,9101,7,280.57
2760,9456,8,56.24
2760,14838,4,369.27
2760,8085,2,411.56
2761,16695,5,61.44
2762,12163,2,388.21
2762,4102,4,305.73
2762,19667,3,499.41
2763,14162,4,455.46
2763,2782,1,319.31
2764,5837,10,310.21
2764,5636,6,52.89
2764,19929,2,155.46
2764,12356,10,113.96
2765,5548,6,396.16
2766,3978,5,138.06
2766,14582,10,360.44
2767,12031,1,186.6
2767,4363,8,383.31
2767,2590,10,75.75
2768,4898,2,239.93
2768,13720,3,314.12
2769,17934,5,40.92
2770,9273,1,124.22
2770,19951,2,479.19
2771,9922,4,10.3
2771,12671,8,129.94
2771,6960,2,202.19
2771,16925,1,137.42
2772,9814,5,288.75
2772,2771,6,432.9
2772,2949,7,406.48
2773,16887,6,290.47
2773,13400,6,394.34
2774,3995,3,52.77
2774,15474,6,63.88
2774,5898,8,417.08
2774,16175,9,107.25
2775,11672,8,305.14
2775,7214,6,110.33
2775,18970,2,68.22
2775,14910,5,70.33
2776,6682,4,384.11
2777,18911,8,207.18
2778,17445,4,106.99
2778,14045,2,441.99
2778,5256,9,265.97
2778,4495,9,378.41
2779,3198,6,72.57
2779,1185,4,342.9
2779,11425,8,370.65
2780,6074,8,354.56
2780,18070,10,358.57
2780,9961,1,377.17
2781,10313,6,209.7
2781,1357,4,434.23
2781,16066,6,407.78
2781,2069,9,188.92
2782,10468,2,142.77
2782,1054,4,455.54
2783,16173,5,203.7
2783,4026,3,59.73
2783,288,2,104.91
2784,11271,4,202.09
2784,18154,8,226.32
2785,3419,8,113.54
2786,5107,10,108.16
2786,7023,7,428.83
2786,14208,9,17.64
2787,2045,4,359.97
2787,14943,10,228.26
2787,13546,2,105.47
2788,17137,5,237.08
2788,11825,1,135.81
2788,10082,7,76.42
2789,4177,8,374.16
2789,15583,10,85.54
2789,19830,3,294.22
2790,8079,8,327.56
2790,19092,9,411.66
2790,9021,2,102.02
2791,1451,8,290.34
2792,1119,6,173.69
2792,1820,1,110.54
2792,6744,7,217.61
2792,15716,2,399.79
2793,3143,5,186.48
2793,3229,8,396.07
2794,3605,5,230.79
2794,14870,6,70.92
2795,2232,7,225.42
2795,8688,1,450.7
2795,3483,1,34.25
2795,4706,2,55.66
2796,3624,1,418.73
2796,9170,6,459.11
2796,14419,5,445.65
2796,9165,10,178.75
2797,19751,1,488.97
2797,11739,6,487.97
2797,7416,3,382.25
2798,17894,4,8.98
2798,11328,9,303.8
2799,3272,2,477.33
2799,14956,1,39.76
2799,18290,1,94.28
2800,9159,1,88.9
2800,17442,9,370.47
2801,12731,8,88.41
2802,18241,3,401.04
2802,13806,7,386.18
2803,19129,5,242.07
2803,12620,4,194.11
2803,3443,6,296.76
2804,16614,2,144.11
2805,18854,1,216.09
2806,18667,2,496.61
2806,389,5,487.75
2807,18390,3,218.42
2807,15876,6,490.96
2807,16109,3,35.6
2807,2784,7,73.48
2808,2021,7,15.56
2809,7463,8,388.66
2809,7776,4,431.72
2809,11722,8,148.79
2809,11172,3,150.8
2810,18579,10,451.13
2810,13926,7,194.42
2810,15943,3,457.58
2810,9150,7,311.19
2811,19833,7,228.54
2811,1910,2,312.04
2811,10793,3,283.33
2811,12730,7,493.12
2812,13238,2,21.78
2812,6693,4,398.48
2812,18338,10,240.89
2813,3748,2,63.49
2813,468,4,106.29
2813,10473,10,110.25
2814,7979,5,442.29
2814,8493,2,151.46
2814,18049,5,223.55
2814,5147,7,209.75
2815,11567,2,464.4
2816,10625,3,33.97
2816,12967,4,20.3
2816,5573,7,121.41
2817,17831,7,436.73
2817,18608,3,280.88
2817,16141,6,132.83
2818,12780,10,47.95
2818,11872,8,379.56
2818,2011,1,289.28
2818,3197,6,99.99
2819,16295,3,274.37
2819,7900,7,446.25
2820,11291,2,52.09
2820,2757,3,159.95
2820,3713,5,85.46
2820,15834,3,259.98
2821,14752,9,256.05
2821,1872,3,447.66
2822,4806,2,305.13
2823,17250,7,498.08
2823,10379,9,286.61
2823,307,9,324.29
2823,9111,5,117.84
2824,3650,3,435.6
2825,12807,9,134.15
2826,7392,8,263.44
2826,7846,8,106.49
2827,6379,1,305.49
2827,17419,10,350.47
2828,5284,6,483.5
2828,14451,5,121.76
2828,2102,6,84.76
2828,2506,4,340.59
2829,17185,10,425.66
2830,761,6,475.27
2830,19629,8,312.04
2830,1199,3,346.61
2830,16118,1,69.42
2831,7567,10,352.76
2831,9675,8,73.45
2832,19912,1,37.19
2832,6091,10,170.98
2833,5533,3,124.48
2833,6851,9,419.89
2833,4975,9,414.07
2834,18812,6,271.13
2834,15413,4,489.24
2834,6438,4,292.91
2835,4115,2,474.34
2835,9205,2,482.97
2835,7264,10,391.62
2835,13786,7,370.25
2836,3010,2,28.74
2837,15611,5,437.28
2837,18967,2,485.75
2837,6764,3,397.98
2838,1972,5,264.45
2838,15991,10,453.22
2838,5408,4,414.42
2838,12761,10,271.64
2839,6340,5,443.91
2839,19111,9,404.24
2839,12537,2,471.62
2840,10162,7,353.87
2841,9629,6,314.91
2841,12311,9,161.98
2842,7103,6,416.13
2842,2473,3,65.39
2842,18867,7,18.05
2842,13015,4,33.55
2843,3317,9,423.82
2843,14501,8,205.09
2843,13840,5,228.29
2843,11858,9,50.1
2844,4986,10,401.01
2844,9707,8,288.8
2845,18207,7,310.15
2845,2318,1,370.68
2846,17183,2,411.65
2846,7091,9,269.48
2846,13985,4,370.2
2846,3336,7,498.0
2847,8748,1,287.21
2847,8076,4,235.74
2847,13717,4,283.93
2847,11024,6,455.34
2848,18867,10,18.05
2848,5634,9,302.44
2848,3529,4,430.34
2848,17728,3,250.67
2849,8112,5,343.94
2849,7135,3,34.32
2849,10997,1,90.02
2849,10272,8,229.13
2850,9742,5,230.67
2850,659,2,39.9
2850,2700,7,474.97
2851,13861,4,458.23
2851,16642,7,140.15
2852,7041,2,442.55
2853,13055,10,284.74
2853,14250,5,192.61
2854,11110,2,297.88
2854,17967,4,308.24
2854,14200,8,60.3
2854,13091,8,118.21
2855,17048,8,128.52
2855,16453,2,17.34
2855,11500,9,478.47
2855,13126,5,70.71
2856,3046,10,357.82
2857,14032,1,77.55
2857,16794,10,362.35
2857,2568,3,339.28
2857,1122,4,94.46
2858,6749,10,224.02
2858,17790,1,50.77
2858,9639,5,83.89
2859,17915,7,252.1
2860,3762,10,461.57
2860,11464,5,157.62
2861,3927,3,246.47
2861,5918,9,483.26
2862,15852,7,298.41
2862,1149,8,286.43
2862,15581,1,321.91
2863,15858,8,14.84
2863,652,3,404.77
2863,18466,6,338.93
2863,6251,5,178.37
2864,8343,7,230.13
2865,1364,2,404.63
2865,9729,9,92.86
2866,15415,1,20.54
2866,2494,4,103.92
2866,4806,3,305.13
2866,19332,3,250.75
2867,4418,8,476.31
2868,10683,8,260.62
2869,19786,8,223.32
2869,19911,6,202.56
2869,10369,2,382.6
2870,4719,8,330.81
2870,4110,8,93.53
2871,6494,10,230.31
2871,17999,10,396.65
2871,14525,3,275.78
2872,8149,9,334.36
2872,3774,2,103.38
2872,5278,10,378.55
2872,18430,2,273.53
2873,2316,5,147.1
2873,8316,3,416.06
2873,765,9,331.3
2874,1040,5,346.65
2875,17762,3,261.56
2875,3560,7,233.6
2875,766,9,27.03
2875,10684,9,365.76
2876,8371,8,72.29
2877,1997,2,219.54
2878,7354,2,32.71
2878,2916,6,400.12
2878,5473,5,439.86
2878,4370,7,195.67
2879,8029,3,388.77
2879,3780,4,463.64
2879,8022,6,412.63
2879,11604,5,399.52
2880,17973,9,330.9
2881,5141,7,180.18
2881,14599,3,356.42
2882,17929,2,95.84
2882,1352,8,497.94
2882,10879,5,415.69
2882,14524,3,368.66
2883,1139,1,404.41
2883,15022,9,278.55
2884,9266,8,457.13
2884,14384,9,384.0
2884,1914,5,478.23
2884,14259,7,288.92
2885,3866,8,318.26
2885,19892,2,418.28
2886,10812,8,400.98
2886,14533,5,95.0
2886,11736,10,166.59
2886,2822,1,205.02
2887,426,7,475.21
2887,4126,8,7.81
2887,4100,2,79.3
2887,17166,7,163.12
2888,7398,5,92.58
2888,9375,8,246.55
2888,4554,9,177.74
2889,16883,1,22.84
2889,11291,4,52.09
2890,14029,3,253.32
2890,14722,7,375.58
2890,10401,7,225.31
2890,7061,2,422.08
2891,19104,9,367.94
2892,6858,6,457.01
2892,3051,1,454.84
2892,6239,2,401.11
2892,1525,1,210.84
2893,2597,10,276.69
2893,6264,9,5.54
2894,13654,8,322.21
2894,12224,3,348.19
2894,7460,9,119.61
2895,4766,2,234.48
2895,7063,9,446.13
2895,9766,2,380.51
2895,4841,4,452.63
2896,11483,7,363.89
2896,1448,6,252.73
2896,10786,6,16.11
2896,13780,2,364.9
2897,15531,10,59.48
2898,2540,4,456.63
2898,6175,1,277.41
2898,2820,7,32.96
2898,19693,2,163.01
2899,6939,1,467.91
2899,1964,2,79.24
2899,10902,3,423.47
2899,8922,4,206.06
2900,1154,9,349.2
2900,14385,4,484.11
2900,14000,7,291.67
2901,131,3,32.71
2902,13791,9,126.47
2902,8049,5,488.19
2903,14590,1,480.12
2903,5298,10,417.97
2904,15231,9,270.53
2905,2073,10,455.07
2905,1376,4,245.05
2905,12562,2,211.75
2906,15967,8,33.55
2906,18968,5,464.09
2907,18972,7,354.32
2907,16872,6,430.04
2908,18,1,239.27
2908,14451,3,121.76
2908,1370,5,469.04
2909,8722,5,245.19
2909,8850,8,251.87
2909,13519,8,131.63
2910,17055,7,170.57
2911,11493,2,115.81
2911,1281,9,27.07
2912,16068,5,492.92
2913,6882,1,54.95
2914,4399,7,137.83
2914,19480,6,268.23
2914,9927,7,393.03
2915,8159,4,433.2
2915,1159,2,22.76
2916,17640,2,378.6
2916,14806,1,440.71
2916,1921,3,389.06
2917,1232,10,96.45
2917,4077,8,280.23
2917,5610,9,440.82
2918,3427,10,9.17
2918,14759,2,19.31
2918,7352,6,25.42
2918,18962,10,89.65
2919,13404,4,41.99
2919,19727,9,209.36
2920,12460,10,157.91
2920,2537,7,361.37
2920,10501,1,11.87
2921,16223,2,45.86
2921,5212,7,45.23
2921,17663,6,230.2
2921,16379,6,346.18
2922,1346,4,331.87
2922,15754,5,286.57
2923,10927,4,346.25
2923,17301,5,311.4
2923,13427,4,353.78
2924,17177,8,160.33
2924,712,10,87.55
2924,13234,3,16.75
2924,13231,8,116.84
2925,15905,5,338.78
2925,3090,10,67.73
2926,7899,6,39.11
2926,2998,6,355.27
2927,10572,4,102.52
