order_id,product_id,quantity,unit_price
11827,8982,9,287.78
11828,11299,7,313.06
11828,16754,3,470.61
11828,18727,5,56.5
11828,13095,4,406.35
11829,14956,4,39.76
11829,7840,2,257.49
11829,1166,10,382.24
11829,6529,3,466.79
11830,520,1,436.71
11831,1204,2,273.98
11832,1419,8,166.48
11832,16259,3,303.76
11832,1277,3,154.92
11833,9813,2,447.97
11834,11718,4,216.36
11834,13035,8,486.71
11834,15976,3,268.46
11835,824,2,438.84
11835,13741,7,60.72
11836,4557,8,435.55
11837,12951,3,192.67
11837,5023,1,395.58
11837,2804,8,352.06
11837,19448,1,390.53
11837,6701,9,45.34
11838,9115,10,103.52
11838,660,1,105.34
11839,3965,8,388.54
11840,8795,7,435.22
11840,15419,4,236.03
11840,5897,1,29.41
11840,16558,3,323.69
11840,6606,1,250.56
11841,2593,3,159.7
11841,4770,10,302.71
11841,17731,5,147.23
11841,3100,4,199.01
11841,12380,6,70.04
11842,7879,5,316.22
11842,2958,8,496.73
11842,19252,1,315.92
11842,19253,10,262.71
11842,4579,7,8.61
11843,19144,10,314.67
11844,17313,9,401.95
11844,1707,2,315.26
11844,7631,10,330.85
11844,2161,7,67.74
11844,6066,3,408.11
11845,6588,9,114.39
11845,4087,7,178.43
11846,16390,1,16.85
11846,8119,6,249.69
11846,11561,9,356.5
11846,16605,9,56.14
11847,15970,4,421.1
11848,17130,5,53.7
11849,14806,2,440.71
11849,3992,6,451.28
11849,4732,9,407.83
11850,18217,7,476.66
11850,7498,3,246.51
11851,15896,2,169.62
11851,15758,9,319.34
11851,3915,3,188.44
11851,17530,1,317.17
11852,13265,7,43.15
11853,6496,6,262.34
11853,19931,9,184.22
11853,17114,1,395.79
11853,8445,8,117.49
11854,15051,2,278.69
11854,5863,9,159.44
11855,2269,6,393.12
11855,18070,8,358.57
11855,4883,6,304.73
11856,16478,4,175.42
11856,3916,3,352.14
11857,7629,10,29.08
11857,7368,5,148.23
11857,4204,3,268.9
11857,105,3,271.77
11857,13709,1,278.29
11858,405,4,348.54
11858,3126,10,315.05
11858,2705,4,116.23
11858,4453,8,376.76
11859,19749,1,158.44
11859,4498,9,229.86
11859,14685,2,347.19
11859,14511,1,431.59
11860,5056,1,36.58
11861,777,6,459.13
11861,10639,3,240.85
11862,11783,5,170.54
11863,13652,10,420.56
11863,16556,6,320.82
11863,6341,2,443.83
11863,11538,1,357.08
11864,4506,10,28.17
11864,13104,6,287.94
11864,12354,8,212.41
11864,10858,10,108.67
11864,18168,3,362.59
11865,5944,10,309.78
11865,13466,2,179.44
11865,14295,4,121.29
11865,3458,6,31.13
11865,19800,7,112.39
11866,12411,4,295.2
11867,6731,1,22.7
11867,18491,10,254.53
11867,17354,10,299.74
11867,3955,4,135.7
11868,7907,3,480.31
11868,1331,10,412.86
11868,2088,6,485.0
11868,5408,10,414.42
11868,17485,2,94.97
11869,14273,8,448.05
11869,9090,3,45.24
11869,16887,7,290.47
11869,7030,4,372.62
11870,19495,1,332.0
11871,10622,7,299.89
11872,18688,10,28.74
11873,14018,4,141.81
11873,12386,3,184.28
11873,16255,3,398.14
11874,13796,4,73.02
11874,15093,3,23.55
11874,14214,1,388.87
11874,4556,10,264.68
11875,4036,2,134.62
11875,588,6,34.27
11875,19769,8,108.75
11875,3103,8,427.57
11875,8848,10,430.22
11876,18570,2,65.46
11876,11939,1,252.9
11876,19840,6,97.59
11876,16481,2,449.8
11876,12914,8,464.87
11877,9857,2,376.71
11878,16399,5,199.6
11878,8606,1,187.97
11879,15389,8,416.7
11879,3653,1,456.27
11880,17278,1,404.74
11880,15360,7,107.73
11881,16864,7,48.19
11881,9601,5,273.02
11881,19438,5,312.48
11881,16271,7,151.64
11882,15629,4,5.37
11883,13514,1,222.86
11883,12255,10,152.9
11884,18806,10,323.94
11884,11240,5,342.07
11884,7428,9,488.06
11884,7324,1,222.59
11884,16984,6,499.04
11885,1606,10,196.17
11885,1264,4,291.87
11885,15577,4,436.88
11886,8283,10,322.73
11886,7379,10,179.8
11886,13730,7,169.88
11887,19469,4,169.37
11887,3604,9,338.73
11887,4663,3,436.65
11887,7696,5,368.79
11888,18833,8,219.11
11888,2800,2,437.39
11888,343,3,38.39
11889,5163,4,38.6
11889,8349,6,81.92
11889,14304,1,449.53
11889,10299,1,142.29
11889,19934,9,10.46
11890,15156,8,233.51
11890,17655,4,495.26
11890,7538,4,60.55
11890,5923,4,366.47
11891,6541,6,40.47
11891,15884,1,58.6
11891,5620,3,97.41
11892,19042,3,277.92
11892,9314,8,34.94
11893,18905,7,188.33
11894,8488,4,317.91
11895,9058,4,253.19
11895,11575,7,357.51
11895,18512,3,238.26
11895,9840,8,449.56
11896,16110,4,491.12
11896,7913,2,492.44
11897,17154,6,144.64
11897,15603,10,436.76
11897,19470,4,278.66
11897,15697,2,417.93
11897,5003,7,51.19
11898,3340,10,274.75
11898,8203,5,371.69
11898,6098,7,473.23
11898,12319,6,42.04
11898,6081,10,327.9
11899,3269,10,486.65
11899,1743,5,400.65
11899,4001,3,152.73
11900,10558,1,499.25
11900,8473,4,207.99
11901,8458,7,441.35
11901,14654,9,89.86
11901,1446,6,374.29
11902,3469,5,443.07
11902,13200,1,174.31
11903,13164,6,464.24
11903,4123,6,229.46
11903,14436,10,486.42
11903,7619,10,108.25
11903,5767,4,62.44
11904,610,9,269.1
11904,8939,10,408.46
11905,7748,9,194.84
11905,4222,10,91.81
11906,18529,4,33.62
11907,11744,7,166.1
11907,8458,1,441.35
11907,10103,1,214.03
11907,2735,10,160.14
11908,19217,8,141.2
11908,2031,10,46.0
11909,4927,5,127.81
11909,18386,4,81.12
11909,15984,6,257.05
11909,2737,8,424.8
11909,12112,6,443.14
11910,2818,9,44.54
11910,18978,4,358.68
11910,5029,7,482.19
11910,7237,10,480.3
11911,12479,10,365.42
11912,4585,6,334.73
11912,14342,8,318.01
11912,9774,7,25.45
11912,17478,10,384.28
11913,1160,4,289.16
11913,2820,1,32.96
11913,1012,4,258.09
11913,7563,4,228.9
11913,5189,6,391.82
11914,9003,1,94.94
11914,141,5,146.44
11915,7434,5,74.23
11915,645,7,168.55
11915,14234,5,78.34
11915,17608,7,436.42
11916,14612,1,176.7
11916,13462,2,400.94
11916,17684,5,213.12
11916,5314,10,125.43
11917,813,7,251.65
11917,14948,3,392.77
11917,14001,2,67.69
11918,16993,5,466.14
11919,7088,2,349.45
11919,8998,9,29.44
11919,103,7,165.09
11920,1699,1,160.06
11920,18260,2,385.59
11920,15336,5,158.12
11921,1060,1,207.82
11922,19412,3,410.48
11923,6993,9,459.52
11923,7161,5,322.74
11924,512,9,298.19
11924,12145,3,20.81
11924,13950,9,185.14
11924,19079,7,390.43
11925,18100,6,36.64
11925,8936,4,119.43
11925,9360,6,303.32
11925,7934,9,100.7
11926,13377,8,243.11
11926,14221,4,321.13
11926,826,1,259.82
11927,18405,2,5.27
11927,15550,4,217.03
11927,16071,8,471.65
11927,130,9,93.13
11928,6836,8,277.74
11928,9655,7,193.68
11928,9447,2,425.85
11929,3909,1,66.77
11930,17372,5,397.97
11930,11258,2,40.58
11930,7429,6,222.28
11931,13053,7,475.52
11931,2619,1,108.71
11931,5618,4,483.07
11932,4715,3,389.45
11932,1562,5,476.25
11932,14896,9,158.81
11933,18789,2,187.37
11933,9307,1,33.98
11933,8652,4,281.75
11933,14111,1,80.5
11934,10574,4,104.65
11934,11898,9,485.65
11934,9360,8,303.32
11934,9200,1,83.79
11935,18744,9,319.8
11935,8110,9,247.23
11935,12117,5,233.34
11936,3073,8,289.96
11936,15882,2,397.46
11936,5462,8,74.61
11936,1778,4,319.56
11936,10917,3,18.56
11937,2839,9,237.09
11938,9022,10,432.58
11938,1803,6,415.19
11938,3671,1,132.32
11939,15394,1,430.77
11940,4348,6,205.74
11941,9000,5,477.56
11942,19228,8,28.33
11942,12860,5,159.5
11942,19689,10,270.02
11942,11769,8,32.98
11943,639,3,256.22
11943,6309,6,279.99
11943,17442,9,370.47
11943,16681,10,472.6
11944,7638,9,189.01
11945,17566,1,311.42
11945,9297,1,63.14
11945,10739,2,52.48
11946,4780,3,245.0
11946,13799,8,425.33
11946,17247,3,336.22
11946,6878,5,294.41
11947,16209,1,252.02
11948,5623,2,455.27
11948,18175,9,156.14
11948,4979,5,451.11
11949,15963,6,393.74
11949,17677,2,86.36
11949,17701,8,112.5
11949,7433,2,35.92
11950,18249,9,249.22
11950,7009,4,299.13
11950,16634,10,233.82
11951,10042,8,347.4
11951,11453,8,229.41
11951,8615,6,78.38
11951,6575,8,279.7
11951,100,6,99.14
11952,7935,4,149.42
11952,9255,10,13.53
11952,14572,1,227.58
11952,4221,10,80.67
11953,3070,2,498.65
11953,8697,9,271.08
11953,3873,9,55.72
11953,2752,8,477.08
11954,1999,9,138.95
11954,10411,9,257.47
11955,10584,10,218.66
11956,15146,4,340.02
11957,13909,4,187.13
11957,7215,5,177.53
11958,6144,4,168.47
11959,17856,9,5.41
11959,8532,9,413.98
11960,11919,5,369.19
11960,19178,4,49.96
11960,10678,7,483.57
11961,12388,7,351.2
11961,19692,7,95.18
11962,15986,9,83.19
11962,840,3,287.01
11962,818,1,377.54
11963,14105,7,53.46
11963,14957,7,406.22
11964,5325,3,189.09
11964,19000,5,359.53
11965,15613,6,468.41
11966,9054,10,425.38
11966,2868,10,417.5
11966,15732,6,171.19
11967,12144,7,195.92
11967,16342,10,61.88
11967,2872,10,145.24
11967,3856,7,423.57
11967,19494,10,465.56
11968,4799,3,139.34
11969,14409,1,396.81
11969,16340,8,42.44
11969,9901,3,57.07
11969,10141,2,420.76
11970,13850,10,403.84
11970,15857,8,108.31
11971,8980,2,234.92
11971,7923,4,114.87
11971,14483,4,92.86
11972,6980,10,140.03
11972,10546,5,304.36
11972,16584,9,25.04
11972,16475,7,121.0
11973,2730,4,470.34
11973,19305,6,8.19
11974,16272,9,482.8
11974,11600,10,285.38
11975,15161,7,351.37
11975,11364,7,65.24
11976,2919,2,289.79
11976,13729,4,104.6
11976,18482,6,36.29
11977,18384,5,61.57
11977,20,7,454.37
11977,15618,1,411.61
11977,10950,4,146.78
11977,2011,10,289.28
11978,11804,3,369.75
11979,12554,7,185.9
11979,5674,9,67.55
11980,16874,6,96.01
11981,3727,5,131.35
11981,5606,1,300.95
11981,18035,6,169.03
11982,9342,8,287.6
11982,14515,4,58.55
11983,1543,9,480.8
11983,15311,8,41.23
11984,15695,8,205.0
11984,15021,7,135.68
11984,16470,9,413.78
11984,8377,10,385.18
11985,13443,3,69.08
11985,18588,10,134.87
11985,15153,1,458.97
11985,653,8,28.2
11986,8108,2,304.69
11987,12079,10,80.4
11987,1665,1,46.47
11987,13866,3,202.56
11987,9278,7,236.94
11987,19502,9,496.03
11988,16442,3,435.07
11988,1250,2,102.61
11988,3835,9,452.85
11988,17076,9,449.48
11989,14935,1,460.84
11990,14532,6,49.04
11990,8993,7,272.03
11990,8861,4,428.29
11990,7939,4,45.61
11991,17919,5,427.32
11991,5623,6,455.27
11992,6172,8,210.62
11992,16050,3,283.52
11992,1873,3,214.95
11993,11757,4,239.44
11994,12006,9,412.0
11994,14428,8,91.91
11994,18343,1,353.98
11995,8529,6,81.34
11995,11307,9,285.86
11995,15794,3,325.82
11995,424,9,68.47
11995,5356,2,355.53
11996,9553,5,254.55
11997,9224,2,260.61
11997,9894,7,327.22
11997,18566,1,66.61
11997,12972,3,337.17
11997,14235,8,172.18
11998,3024,1,370.51
11998,2648,9,273.03
11998,19768,1,477.5
11998,18984,3,40.08
11999,74,6,444.09
11999,2549,1,124.28
11999,14195,8,339.07
11999,18191,1,31.24
12000,12024,6,191.57
12000,15346,3,132.94
12000,2714,1,405.97
12001,11169,9,204.11
12001,7242,7,256.18
12002,10132,9,163.7
12002,1136,7,126.96
12002,12612,3,253.33
12003,1347,7,151.78
12004,14825,2,102.67
12004,12564,4,90.31
12005,4472,4,260.76
12005,17483,5,84.27
12005,14133,8,259.87
12005,16558,7,323.69
12005,3629,5,267.15
12006,7468,3,346.49
12007,9088,7,13.08
12007,6392,8,424.89
12007,7985,5,60.64
12007,17754,10,141.78
12007,6511,5,197.33
12008,17948,7,394.95
12009,14789,1,277.38
12009,12401,2,487.24
12010,15862,2,181.92
12010,11574,9,129.61
12011,18149,8,399.15
12012,11558,2,183.64
12012,9883,2,140.94
12012,3059,8,470.1
12012,8078,10,406.19
12013,18268,5,122.02
12013,7090,3,368.08
12013,16495,4,448.91
12014,4591,4,454.36
12014,3505,5,65.12
12015,7388,4,499.67
12015,14586,6,468.13
12016,19253,10,262.71
12016,1349,5,494.81
12017,17859,1,6.56
12018,9094,4,157.71
12018,10973,9,216.4
12018,15597,10,220.95
12019,6628,9,164.31
12019,16870,7,326.6
12019,5441,8,411.78
12020,18057,5,382.29
12020,8185,7,217.17
12021,6582,3,387.59
12021,14847,10,374.99
12021,1358,4,98.93
12021,9364,9,460.72
12021,3807,9,91.75
12022,16083,6,165.84
12022,14622,6,158.78
12022,7363,8,255.67
12022,2370,6,114.8
12023,14549,10,337.2
12024,5067,4,492.77
12024,19332,9,250.75
12025,11738,6,50.02
12025,1658,1,277.06
12025,8974,9,375.74
12026,16556,6,320.82
12026,9136,2,421.41
12026,5165,2,389.83
12027,15639,10,423.31
12028,14326,1,378.55
12028,6517,4,489.14
12028,11888,5,79.45
12028,14327,2,230.39
12029,13130,8,451.8
12029,18466,3,338.93
12029,5775,3,228.64
12030,10236,7,248.95
12030,16290,4,443.49
12030,2616,3,50.8
12031,17306,10,374.49
12031,12679,5,13.5
12031,10814,7,37.71
12031,8405,6,495.86
12032,5772,4,302.22
12032,560,4,172.41
12032,18405,5,5.27
12032,4716,6,368.75
12033,14696,3,399.22
12034,2435,2,124.22
12034,6182,10,55.38
12034,15079,9,454.4
12035,17826,7,172.24
12035,7980,2,402.01
12036,12115,1,448.9
12036,19484,5,479.21
12036,12608,10,220.68
12036,8827,1,145.43
12036,17591,8,95.41
12037,7783,7,462.78
12037,15400,1,129.27
12037,10939,10,77.67
12037,7720,5,151.71
12038,3025,3,47.59
12038,19146,2,377.27
12038,12773,5,31.64
12039,4073,1,143.95
12039,14558,10,340.71
12039,2137,4,289.54
12039,4995,2,36.68
12040,13484,1,272.33
12040,9952,9,137.78
12040,2423,10,383.12
12041,6588,4,114.39
12041,3361,2,480.21
12041,4120,3,217.5
12041,4119,6,349.04
12041,9014,1,257.56
12042,4485,10,102.22
12042,7054,6,364.78
12043,3796,10,484.51
12043,7919,10,318.26
12044,19369,4,28.25
12045,8244,8,412.68
12045,16905,8,249.56
12045,17703,9,127.79
12046,18077,10,207.66
12047,1092,4,166.31
12047,16917,10,330.64
12047,6008,1,447.19
12047,19327,7,259.67
12047,11043,5,21.35
12048,11399,3,226.71
12048,1763,9,353.22
12049,1533,4,267.92
12049,19285,4,255.66
12049,2853,5,30.16
12050,5190,7,356.71
12050,7685,6,472.46
12051,4653,4,93.52
12051,8042,5,86.76
12052,14449,10,83.5
12052,7696,2,368.79
12052,12483,10,423.84
12053,6222,10,317.87
12053,15633,9,187.26
12054,4745,8,126.49
12054,9627,6,98.2
12054,12059,3,123.26
12054,9506,5,333.59
12055,4029,1,340.7
12055,14069,7,243.17
12055,2105,6,356.26
12055,16235,4,498.91
12056,7195,2,133.08
12056,13697,8,423.96
12056,14128,4,325.2
12056,2475,1,358.34
12056,7159,5,381.04
12057,214,10,56.23
12058,12565,7,283.54
12058,14351,8,73.24
12059,6839,7,257.99
12059,13701,1,164.06
12060,17359,9,178.26
12060,2745,10,221.24
12060,3902,1,123.07
12060,243,1,206.79
12061,742,2,328.57
12061,19034,10,142.35
12061,13071,6,311.94
12062,18200,8,189.89
12062,4762,1,102.85
12062,1513,10,436.5
12062,3221,1,326.65
12062,2502,9,145.65
12063,1911,4,492.05
12063,17978,6,182.81
12063,2120,6,357.94
12063,10064,6,47.23
12063,14926,2,5.76
12064,13146,1,325.37
12065,19885,7,215.53
12065,3441,9,397.31
12065,14013,6,309.59
12065,14206,10,191.13
12065,5061,7,290.02
12066,13073,7,84.77
12066,4478,10,301.14
12066,17684,4,213.12
12067,19190,7,42.9
12067,3605,9,230.79
12067,14635,1,93.93
12067,12669,7,482.85
12067,4470,5,171.32
12068,14515,1,58.55
12068,5620,5,97.41
12068,3038,5,437.13
12068,10916,7,166.48
12068,7529,7,463.71
12069,4428,5,50.95
12069,12038,6,290.73
12069,18970,8,68.22
12070,6849,10,176.88
12070,998,5,254.55
12070,11751,5,366.55
12071,3468,10,164.15
12071,3345,6,21.96
12071,18829,3,274.73
12072,19946,6,197.06
12072,5476,4,468.36
12072,6486,8,222.59
12072,17896,6,412.64
12072,5252,4,293.26
12073,19534,3,17.61
12074,653,7,28.2
12074,14223,6,169.62
12074,4628,10,31.05
12074,4773,2,437.87
12074,4130,8,144.63
12075,17778,6,363.07
12075,5323,3,369.72
12075,15400,8,129.27
12075,17716,1,112.52
12076,6225,3,439.23
12076,16639,3,497.27
12076,6899,6,472.33
12076,18219,4,131.26
12076,16177,2,287.85
12077,3012,7,103.51
12077,10391,2,413.09
12077,914,9,482.83
12077,15523,9,455.05
12078,10807,6,264.3
12078,3245,8,258.46
12078,16410,3,396.01
12078,13538,6,409.39
12078,14649,2,185.74
12079,1092,10,166.31
12079,18443,4,133.48
12079,6790,5,393.14
12079,10595,8,414.77
12080,12452,4,172.7
12080,19830,4,294.22
12081,11987,10,120.66
12081,18047,5,358.7
12081,4979,1,451.11
12082,1391,5,414.75
12082,6938,7,280.08
12082,5992,2,245.61
12082,14334,2,97.29
12082,1188,3,373.03
12083,879,8,142.78
12083,19404,10,195.8
12083,14381,2,10.93
12083,16553,4,405.57
12083,1103,2,13.21
12084,13835,5,257.22
12084,18054,1,84.54
12084,10034,7,461.08
12084,8265,3,75.51
12085,11898,3,485.65
12085,6064,9,380.62
12086,17984,7,286.81
12086,931,3,299.62
12087,13927,2,303.08
12087,2061,9,422.13
12087,11425,1,370.65
12087,19652,1,382.71
12087,10576,6,152.35
12088,5778,10,12.23
12088,12417,10,391.46
12088,19417,3,330.25
12089,19316,8,164.8
12089,4109,5,365.6
12089,12231,4,260.93
12089,14222,9,189.87
12090,3876,8,270.41
12090,5352,3,325.22
12091,13669,6,123.45
12091,11304,10,454.99
12092,10565,5,159.46
12092,5092,6,459.14
12092,19045,9,476.32
12093,2840,5,75.73
12093,6129,4,134.62
12093,18667,8,496.61
12094,7262,4,420.8
12094,14103,3,243.95
12094,4352,3,100.58
12094,347,3,254.84
12094,5758,4,117.08
12095,16504,3,98.59
12096,18563,8,97.92
12096,18781,9,28.8
12096,10596,2,468.84
12096,9288,5,94.54
12096,12971,5,386.6
12097,18135,4,185.22
12097,9907,9,36.26
12097,8209,5,352.7
12097,7764,6,434.21
12098,14050,9,240.88
12098,6150,8,181.23
12098,6651,10,419.9
12098,11260,9,265.68
12099,8426,7,131.71
12099,10493,9,330.38
12100,5929,1,79.64
12101,9846,10,345.93
12101,5496,4,467.92
12101,5891,8,344.0
12101,15152,4,305.79
12102,13689,7,360.02
12102,4756,6,400.2
12103,4745,6,126.49
12103,13951,5,487.47
12103,12744,5,60.56
12103,7122,8,304.16
12104,12569,4,293.63
12104,18235,5,89.75
12104,48,10,234.43
12104,8725,2,416.57
12104,6525,8,443.41
12105,11334,8,153.71
12105,14016,8,472.61
12106,3085,3,215.92
12106,4275,8,114.24
12107,11699,3,487.12
12108,16546,4,183.38
12109,15151,3,275.35
12110,8940,5,438.28
12110,14100,8,48.81
12110,19373,1,398.8
12111,1733,8,214.58
12111,13798,3,40.4
12112,19905,8,109.13
12112,12695,10,201.93
12112,6579,9,91.48
12112,7775,8,60.51
12112,13280,4,292.66
12113,388,9,219.93
12113,16117,5,276.19
12113,613,7,216.4
12114,18979,3,340.93
12115,9312,3,466.05
12115,19159,10,304.03
12115,92,8,153.82
12116,18457,2,157.87
12116,18836,9,233.02
12116,19516,2,394.05
12117,3631,8,273.29
12117,2049,2,287.92
12117,3758,1,153.06
12118,8189,1,319.46
12118,584,9,194.82
12118,12439,8,424.94
12119,8460,9,200.49
12119,15167,1,401.48
12119,7892,7,337.29
12120,2609,2,198.23
12120,18042,9,169.19
12120,7165,3,459.54
12121,6588,2,114.39
12121,11766,9,187.54
12121,6679,1,253.78
12121,4817,8,496.32
12121,5780,9,102.16
12122,9807,9,248.75
12122,10736,9,137.21
12122,8645,8,284.02
12123,2965,1,212.04
12123,18145,7,331.28
12124,1805,6,24.56
12124,10872,7,426.39
12124,13735,9,473.31
12124,15343,5,296.37
12125,13828,5,240.89
12126,16020,9,180.16
12126,12508,2,332.89
12126,3897,8,269.33
12127,12330,3,231.72
12127,5932,3,219.19
12127,11891,1,493.75
12128,1711,10,499.96
12129,2075,5,197.62
12129,7059,9,263.23
12129,3756,10,316.31
12129,11936,9,303.15
12130,3472,7,313.52
12130,17893,1,65.65
12130,11103,6,24.16
12131,1167,8,344.82
12131,8158,6,383.53
12131,14851,6,171.25
12131,11477,10,483.29
12132,4188,9,351.33
12132,6926,3,237.77
12132,15878,10,121.99
12132,1655,1,281.92
12132,7555,7,35.78
12133,18039,7,277.85
12133,15303,10,383.46
12133,17906,1,445.14
12133,823,7,152.61
12134,15178,5,343.99
12134,2199,2,197.11
12134,19182,8,143.72
12134,17644,10,403.0
12134,12915,5,383.81
12135,4012,3,473.68
12135,9407,6,234.53
12136,7971,5,243.05
12136,10361,5,367.42
12136,5755,10,416.28
12137,4208,8,440.15
12137,608,4,462.59
12137,6402,1,268.43
12138,19438,3,312.48
12138,16341,8,329.7
12138,5239,4,439.54
12139,13850,3,403.84
12139,12271,8,111.49
12140,8108,8,304.69
12140,4779,2,60.87
12140,3537,7,153.91
12140,10,7,219.64
12141,10504,8,301.2
12141,15679,5,185.74
12142,15491,8,214.83
12142,17074,10,485.01
12142,3323,2,440.1
12142,4593,1,363.55
12143,18492,10,86.53
12143,10864,5,122.95
12143,12285,6,488.62
12143,18697,6,294.45
12144,1657,6,428.6
12144,725,4,144.56
12144,19301,7,317.22
12144,15401,4,16.84
12144,6231,2,90.26
12145,5083,5,12.38
12145,5128,3,159.14
12146,5632,8,421.54
12146,15020,3,436.39
12146,5571,9,53.1
12146,14005,5,180.91
12147,13672,3,5.13
12148,1730,3,359.85
12148,4415,6,328.58
12148,4405,2,242.82
12148,360,4,433.33
12149,17017,10,310.57
12149,19651,3,230.9
12149,4198,4,21.88
12149,15601,5,465.05
12149,16798,3,154.3
12150,12315,5,393.03
12151,12331,10,206.06
12151,632,6,460.27
12151,2370,10,114.8
12152,16044,5,428.53
12152,18234,7,378.79
12152,8514,3,453.4
12152,14187,8,365.41
12152,6182,2,55.38
12153,3415,7,372.92
12153,18423,10,423.82
12153,8800,7,403.11
12153,13223,3,111.53
12154,6314,2,481.67
12155,13502,7,351.04
12156,5667,3,335.92
12157,15126,9,141.93
12157,7445,4,7.32
12157,6341,6,443.83
12158,6165,10,497.59
12158,4497,5,64.15
12158,4316,4,430.15
12158,652,8,404.77
12159,14768,8,84.43
12159,2346,1,228.3
12159,5759,1,157.19
12159,16856,6,206.1
12159,9422,6,284.94
12160,19655,2,437.21
12161,16418,7,19.61
12161,18425,3,230.03
12161,18813,1,326.15
12161,3657,6,284.27
12161,1040,3,346.65
12162,12432,4,123.88
12162,9899,4,255.41
12162,15264,10,304.69
12163,6979,9,114.38
12163,11366,10,208.8
12163,2113,8,454.24
12163,14906,10,371.72
12163,14197,1,22.7
12164,19700,6,440.82
12164,11687,7,385.4
12164,795,3,225.76
12165,10003,2,343.46
12165,18107,7,137.36
12165,172,3,43.98
12165,3534,9,475.67
12166,14979,4,474.51
12166,15838,9,447.87
12167,16,4,89.76
12167,6135,10,465.83
12167,17091,8,253.82
12168,6103,9,391.42
12168,5247,1,445.56
12169,7252,7,338.43
12169,16627,2,424.61
12169,1806,7,56.9
12170,5784,8,483.11
12170,3067,4,333.11
12170,12010,1,211.75
12170,17297,1,261.16
12171,8284,2,49.7
12171,18544,9,32.16
12171,8555,5,80.45
12171,1650,3,221.7
12171,9971,6,122.02
12172,16180,1,10.21
12173,3260,1,458.09
12173,1319,9,42.9
12174,4107,2,28.57
12174,15461,8,65.32
12175,3861,7,430.3
12175,16590,3,8.25
12175,15863,7,203.75
12176,9206,10,296.48
12176,6012,7,254.56
12176,1512,4,31.27
12176,10155,3,389.47
12176,3216,9,261.28
12177,13319,2,258.76
12177,12011,9,204.25
12177,17381,2,350.91
12177,1058,10,130.04
12178,8586,3,7.99
12178,10480,3,354.23
12178,13813,7,224.34
12178,7374,9,395.17
12179,11077,6,356.1
12179,16477,8,496.0
12179,16755,2,58.66
12179,5690,8,309.29
12179,5436,8,119.41
12180,17194,1,84.31
12180,4820,4,178.68
12180,18087,1,101.06
12180,13441,4,40.13
12181,15701,9,389.98
12181,17318,6,336.04
12181,19745,2,112.94
12181,6755,1,315.24
12182,4267,10,163.3
12182,8042,8,86.76
12182,8634,7,402.28
12182,13510,2,395.99
12183,8476,5,198.12
12183,19720,10,319.92
12183,13017,8,302.35
12184,1666,1,429.89
12184,762,2,208.44
12185,2151,3,89.9
12185,6764,7,397.98
12185,12817,5,241.37
12186,1893,10,129.44
12186,8128,2,5.34
12186,6063,5,112.01
12186,1352,4,497.94
12187,14010,6,323.75
12187,13721,2,296.76
12187,2984,8,474.92
12187,14251,2,11.04
12188,18309,5,465.56
12189,16347,1,325.94
12190,6509,3,264.49
12191,3079,6,428.92
12192,2654,5,358.27
12193,19935,4,263.18
12193,9061,5,170.94
12194,6746,2,435.94
12195,14322,4,196.45
12195,1191,8,240.24
12195,7175,8,239.7
12195,4592,1,304.38
12195,16776,2,318.54
12196,6895,5,331.36
12197,4353,10,276.9
12197,19279,7,75.74
12198,9557,9,115.83
12198,4381,2,265.09
12199,2822,5,205.02
12199,552,10,326.26
12199,5120,10,398.84
12200,2246,2,275.43
12200,9584,8,21.31
12200,14522,5,333.97
12201,15459,10,153.34
12202,4670,7,115.01
12202,8580,8,8.92
12202,2540,3,456.63
12202,14315,10,436.22
12203,5693,2,336.2
12203,16315,6,45.93
12203,6578,4,167.68
12203,19535,3,123.46
12204,9292,1,423.64
12204,631,3,498.12
12204,8020,8,98.61
12205,10237,10,43.37
12205,15851,7,115.26
12205,1573,10,239.79
12205,17296,9,304.5
12206,6103,3,391.42
12206,15778,4,403.81
12206,18239,7,53.84
12206,14464,6,402.12
12206,1109,7,220.52
12207,9409,6,378.2
12207,11137,6,191.26
12207,3455,10,175.96
12208,2310,1,128.68
12208,8413,6,264.8
12208,14415,10,405.16
12209,435,5,458.49
12209,9444,5,55.1
12209,18783,4,372.76
12209,14964,6,304.56
12209,6947,2,172.46
12210,16484,6,322.95
12210,19200,4,199.2
12210,1134,4,239.7
12211,3753,3,298.67
12211,19719,6,332.47
12212,12911,4,352.2
12213,18876,4,69.8
12213,12210,2,298.63
12213,18477,9,330.24
12213,2650,3,320.53
12214,9441,6,251.89
12214,7280,2,428.67
12214,7078,10,256.44
12214,9112,6,462.65
12214,8146,8,100.36
12215,18033,4,75.45
12215,18697,4,294.45
12215,18794,2,84.09
12216,7799,6,93.69
12216,16375,6,173.8
12216,14034,9,248.62
12217,3314,1,145.73
12217,5279,8,410.33
12218,14261,5,376.16
12218,11342,2,401.75
12218,13153,10,118.07
12219,3088,10,92.1
12219,17360,4,270.43
12219,5357,3,177.44
12219,4225,5,299.23
12220,1308,6,85.91
12220,14324,1,145.88
12220,5155,1,303.63
12220,17249,1,301.09
12220,6438,1,292.91
12221,16533,8,162.39
12221,9016,3,333.92
12221,1919,3,400.09
12222,9091,3,480.75
12223,7982,1,410.21
12223,12551,5,26.38
12223,2585,7,167.81
12223,3874,8,462.55
12224,11089,7,93.22
12224,13362,1,99.8
12224,9079,3,386.97
