order_id,customer_id,order_status_id,ship_address_id,shipper_id,order_date,total_amount
11549,2602,1,1474,169,2024-08-03,1665.1
11550,2077,1,1617,470,2024-11-11,3925.4
11551,3368,2,1634,494,2024-06-12,3878.07
11552,3041,3,1111,467,2024-06-05,473.95000000000005
11553,1491,1,1064,461,2025-02-18,7630.71
11554,4234,4,1805,453,2024-11-18,6794.1
11555,1433,1,1775,346,2025-03-05,5127.5
11556,4220,2,2086,311,2024-07-15,4144.15
11557,1950,3,2988,260,2025-03-14,8429.25
11558,4976,4,1372,210,2025-04-27,3315.17
11559,4750,2,2963,195,2024-06-06,5948.63
11560,701,3,1246,450,2024-08-12,7077.98
11561,4501,4,203,120,2024-07-23,6240.780000000001
11562,427,2,1622,335,2024-10-25,3080.05
11563,3066,4,565,255,2024-10-22,3591.4300000000003
11564,1885,3,1662,39,2024-11-01,7177.97
11565,826,3,2741,363,2024-09-20,6535.27
11566,3197,3,2936,143,2024-07-23,12139.89
11567,941,1,315,75,2024-05-25,10797.789999999999
11568,1447,4,2505,214,2025-02-06,7208.629999999999
11569,1644,4,1279,494,2024-12-08,4561.14
11570,682,1,1123,369,2024-12-21,10657.900000000001
11571,4175,1,1503,390,2025-01-28,2665.05
11572,4618,4,840,163,2025-01-06,3699.71
11573,2615,1,2913,6,2025-01-29,601.51
11574,1243,1,2482,292,2025-01-29,5306.41
11575,3587,1,2162,342,2025-01-12,3754.4700000000003
11576,2407,3,2019,289,2025-04-19,3812.5
11577,3593,3,1736,106,2025-03-04,1869.98
11578,4335,1,2610,305,2024-09-11,943.15
11579,4351,1,2866,42,2024-09-24,1052.42
11580,4357,4,2763,89,2024-08-16,2133.9300000000003
11581,3272,4,2546,187,2024-06-23,4102.73
11582,1571,3,640,485,2024-10-14,4778.6
11583,4338,4,789,332,2025-04-05,8569.380000000001
11584,4889,2,2353,302,2025-02-08,7879.13
11585,4267,1,2784,106,2025-04-06,4298.32
11586,1983,1,2938,102,2025-03-27,1941.94
11587,4198,4,1564,409,2025-01-27,3870.84
11588,3562,4,951,82,2024-11-27,3986.85
11589,3774,3,504,92,2025-01-26,4270.81
11590,1903,2,2317,481,2024-12-20,1784.25
11591,4284,1,2144,307,2024-07-18,2990.35
11592,2023,1,784,153,2024-08-27,5980.32
11593,1198,3,2116,186,2025-02-05,3797.34
11594,4836,4,172,116,2024-10-04,3812.0099999999998
11595,3741,3,1493,140,2024-06-06,1609.84
11596,3701,2,1962,97,2024-11-12,460.89
11597,1268,4,1043,340,2025-03-10,8112.1
11598,2014,1,2196,129,2024-09-30,1743.0900000000001
11599,4619,2,2091,411,2025-01-13,3243.84
11600,2870,1,596,499,2024-08-06,248.45
11601,379,4,1077,423,2025-03-16,9606.49
11602,2524,4,2179,116,2024-08-02,6669.31
11603,4082,4,109,270,2025-04-01,346.79999999999995
11604,65,1,1727,220,2025-04-21,3484.32
11605,244,1,2937,353,2025-05-12,7171.16
11606,954,1,1371,252,2024-12-27,6557.81
11607,3624,2,2060,443,2025-03-11,3116.6800000000003
11608,4150,3,1007,86,2025-04-29,1162.84
11609,1481,1,1744,306,2025-05-08,7309.33
11610,3732,4,1112,126,2024-12-08,553.6
11611,2153,1,2556,314,2025-01-03,3700.3
11612,2212,3,2287,97,2025-01-02,1319.1
11613,3589,2,1081,64,2024-11-10,5796.199999999999
11614,4981,3,2648,142,2024-11-10,3406.2799999999997
11615,3736,1,2120,22,2025-05-12,2856.6299999999997
11616,4872,1,2558,281,2025-04-20,540.61
11617,3866,4,2265,481,2024-10-08,6138.370000000001
11618,3576,4,1913,256,2024-12-25,2340.0
11619,1298,2,778,60,2025-04-21,5681.13
11620,1590,2,2702,149,2024-12-07,2668.86
11621,3940,3,2174,243,2025-02-14,2755.41
11622,3435,1,1954,237,2024-10-12,6781.129999999999
11623,2616,1,2900,65,2025-05-12,7411.48
11624,4489,2,2971,454,2024-12-22,8341.269999999999
11625,2577,2,651,140,2024-08-29,2470.19
11626,3087,4,1105,221,2025-01-14,5051.87
11627,4357,2,2961,120,2024-11-16,3197.62
11628,2842,4,1349,17,2024-11-18,2651.82
11629,3600,2,2453,455,2025-02-05,3249.52
11630,3583,1,2299,305,2025-03-05,204.24
11631,370,3,1316,377,2024-05-31,2830.6
11632,1883,4,893,105,2024-06-18,1518.0
11633,4698,4,1917,370,2024-06-28,2120.6
11634,3284,3,1937,456,2025-05-10,7587.94
11635,126,4,118,228,2025-02-09,4534.06
11636,2396,4,359,405,2025-04-09,2879.5999999999995
11637,3046,2,2698,187,2024-12-26,9497.07
11638,4412,3,1726,395,2024-08-16,1370.5100000000002
11639,2898,1,124,470,2025-03-05,5462.09
11640,487,1,1336,246,2025-03-20,3129.87
11641,616,3,759,117,2024-12-12,1192.0
11642,2579,2,276,14,2025-01-07,12152.86
11643,4777,3,1761,337,2024-10-20,2655.15
11644,696,3,655,127,2025-05-03,1309.99
11645,2301,3,2031,216,2025-02-23,2788.2999999999997
11646,1070,4,1228,86,2024-06-01,9654.93
11647,3358,1,2272,298,2024-08-06,7856.150000000001
11648,2502,1,2375,489,2024-06-01,3969.8
11649,1679,2,106,236,2024-10-01,8093.1900000000005
11650,1349,1,11,277,2024-10-02,1230.76
11651,2238,1,1185,334,2025-03-12,454.26
11652,1725,1,706,69,2025-01-12,160.12
11653,3607,3,237,301,2025-01-25,313.76
11654,3278,3,2493,375,2025-02-25,2228.4
11655,1017,4,586,178,2025-01-28,3004.7299999999996
11656,132,2,126,234,2025-03-22,6095.66
11657,3092,3,1821,195,2024-07-16,2108.79
11658,2988,3,482,253,2024-05-22,3774.51
11659,2310,2,2499,279,2024-10-04,9281.84
11660,2564,2,1608,62,2024-11-08,7898.55
11661,4750,2,2046,360,2025-04-13,6979.719999999999
11662,2513,4,2099,217,2024-07-06,2229.71
11663,2577,4,1697,226,2024-07-17,6397.93
11664,4031,4,2494,1,2025-01-16,989.66
11665,3683,1,1387,40,2024-10-14,553.06
11666,2884,1,2240,276,2025-02-13,9296.630000000001
11667,4539,4,1668,190,2025-04-26,4716.58
11668,2601,4,493,151,2024-11-07,6775.56
11669,3405,2,2326,99,2025-03-01,6147.45
11670,664,4,1734,437,2024-12-17,34.24
11671,768,1,949,298,2024-07-21,5055.16
11672,3328,4,1121,432,2024-11-30,4580.44
11673,603,1,736,427,2024-05-28,3179.6
11674,2742,2,2617,279,2025-05-14,513.01
11675,3790,1,1203,413,2025-01-14,5029.23
11676,1490,4,540,500,2024-11-22,4871.09
11677,2996,4,2929,27,2025-04-27,3812.32
11678,4908,1,1984,187,2024-08-21,5042.0599999999995
11679,1409,1,956,453,2024-10-06,709.28
11680,1188,4,2999,129,2024-07-14,3871.4800000000005
11681,3003,3,2359,195,2024-06-22,3133.8999999999996
11682,2237,4,2146,70,2025-01-08,4811.5
11683,1340,2,2184,295,2024-06-15,962.31
11684,4285,2,1680,347,2024-05-27,2026.74
11685,4056,3,2200,91,2024-08-31,4236.0
11686,691,1,2984,341,2024-06-06,9378.75
11687,1708,2,1964,300,2024-12-03,3902.61
11688,3055,2,1316,324,2024-06-08,1025.04
11689,2046,3,67,391,2024-08-22,8615.74
11690,1281,1,1513,201,2025-01-15,3481.03
11691,4720,2,884,364,2024-08-06,3204.43
11692,1412,4,2596,398,2024-07-30,3017.14
11693,4588,4,2011,313,2025-02-28,1079.68
11694,4554,1,1056,61,2024-07-24,6266.120000000001
11695,2530,4,661,485,2024-10-09,3022.13
11696,671,4,349,375,2024-11-24,5595.7699999999995
11697,2176,3,1531,170,2025-04-11,12193.52
11698,1513,4,2433,429,2024-07-01,6364.72
11699,741,3,1547,346,2024-10-24,1260.11
11700,3316,3,2769,447,2024-10-21,4885.64
11701,3916,4,1925,220,2024-11-22,4436.19
11702,3912,4,2073,69,2025-03-14,3009.83
11703,547,4,2426,344,2024-05-31,7827.849999999999
11704,2776,4,2895,177,2024-10-28,943.06
11705,3190,4,139,63,2024-08-29,4708.62
11706,3797,4,2367,409,2024-06-25,4214.96
11707,3531,3,1059,179,2024-07-15,737.8000000000001
11708,4741,3,932,227,2024-05-25,3677.44
11709,2285,2,842,319,2024-11-05,1515.5099999999998
11710,4610,4,493,237,2024-05-27,8250.4
11711,3629,1,1364,375,2024-06-22,1930.16
11712,1026,3,2556,39,2025-05-05,2181.42
11713,2347,3,1365,253,2024-12-04,2660.5099999999998
11714,3598,4,2447,464,2024-08-09,3335.92
11715,1367,4,1696,332,2024-12-06,9367.03
11716,2229,3,1470,317,2024-10-13,2860.13
11717,3212,3,1319,272,2024-07-09,7994.27
11718,4452,1,1120,490,2024-09-13,4122.02
11719,2592,1,1241,387,2024-12-27,8935.779999999999
11720,383,1,1748,204,2025-01-13,9106.58
11721,165,3,2655,275,2024-11-20,2831.3199999999997
11722,4684,3,638,337,2024-12-22,8644.62
11723,2131,3,90,150,2024-12-14,5001.01
11724,3839,4,1739,401,2024-09-16,5203.0
11725,2567,4,958,500,2024-10-11,3688.26
11726,104,3,167,190,2025-02-08,7258.1
11727,415,4,2748,45,2024-09-28,4131.719999999999
11728,406,2,2005,78,2025-01-21,4470.99
11729,457,1,2899,369,2024-08-07,9835.619999999999
11730,2434,3,2901,436,2025-02-18,3760.7499999999995
11731,2338,4,1459,171,2025-03-04,691.54
11732,630,3,89,111,2024-07-12,29.72
11733,2374,2,2147,62,2024-09-06,1883.8700000000001
11734,3457,3,2816,66,2025-01-23,2705.66
11735,4900,4,402,366,2024-09-08,4556.22
11736,1801,2,567,132,2024-10-12,5652.99
11737,4387,2,1301,20,2025-04-30,6496.85
11738,1636,3,1415,334,2024-12-27,553.44
11739,1711,1,1774,425,2024-11-01,5081.08
11740,375,2,1960,126,2024-07-29,2292.68
11741,3446,3,970,491,2025-05-06,8982.78
11742,4367,1,865,50,2024-06-15,10993.3
11743,410,1,435,499,2024-08-22,4227.96
11744,3227,3,1471,452,2024-09-16,5942.9
11745,1156,1,2772,486,2024-10-02,6911.96
11746,2087,2,2830,276,2024-11-22,9011.85
11747,1812,4,49,307,2025-03-12,5250.030000000001
11748,2883,4,1841,47,2024-11-30,3044.5199999999995
11749,3357,1,1187,50,2024-08-18,424.26
11750,501,4,1215,255,2025-02-05,514.98
11751,864,3,814,6,2024-11-27,1315.43
11752,2575,4,861,425,2025-05-16,3700.72
11753,4831,4,1096,11,2024-10-13,3047.4500000000003
11754,4439,4,2363,267,2024-08-22,1630.4500000000003
11755,2160,1,683,205,2024-09-30,3032.64
11756,306,4,2961,247,2024-10-06,194.5
11757,3074,1,651,97,2025-02-05,3614.76
11758,905,3,1034,165,2025-02-20,9776.4
11759,4664,4,89,439,2025-03-20,1130.99
11760,1796,3,2803,465,2024-08-17,1166.08
11761,4636,1,2572,317,2024-07-06,862.84
11762,3227,1,2747,406,2024-06-14,8676.22
11763,1019,4,2984,376,2024-09-17,5789.11
11764,2558,3,404,338,2024-11-25,15797.76
11765,850,1,703,144,2024-09-02,5258.5
11766,4394,2,2125,366,2024-05-18,1003.41
11767,2754,2,1481,2,2025-03-22,5032.849999999999
11768,4283,2,1444,19,2025-02-14,8253.230000000001
11769,4825,4,264,207,2024-11-20,4568.73
11770,3369,4,1794,158,2025-05-13,4726.83
11771,4322,1,1806,127,2024-08-20,10497.22
11772,4904,4,1119,476,2025-02-22,2225.34
11773,796,1,2500,11,2024-12-17,3199.04
11774,386,1,2363,320,2024-05-30,4083.29
11775,3111,3,635,367,2025-03-02,5054.65
11776,938,3,2992,375,2024-05-28,1359.4999999999998
11777,2264,4,2662,277,2024-09-05,1747.6899999999998
11778,2697,1,2561,267,2025-01-22,4000.4699999999993
11779,2439,2,2119,231,2025-03-08,6073.65
11780,3693,1,2256,97,2024-10-25,4794.99
11781,876,3,2736,417,2024-11-29,2512.29
11782,2056,3,168,120,2024-12-31,5888.45
11783,1738,2,2516,140,2024-08-24,5028.66
11784,4177,1,2239,203,2024-09-13,2794.75
11785,4643,4,699,391,2024-05-22,6203.3
11786,2759,4,2006,107,2025-02-20,4027.3599999999997
11787,3033,1,2893,288,2024-09-14,5824.610000000001
11788,2591,3,2098,338,2025-05-12,6907.05
11789,3154,1,998,390,2024-08-16,1267.96
11790,1825,4,1299,14,2024-11-20,5578.36
11791,3235,4,3000,473,2024-12-22,5737.720000000001
11792,4552,1,2691,308,2025-03-25,9258.3
11793,262,1,670,80,2024-12-30,2140.38
11794,3347,3,943,358,2025-01-30,3165.49
11795,2930,3,2117,338,2024-12-03,4056.62
11796,1260,4,1218,298,2024-10-18,1349.25
11797,3873,3,1587,479,2024-11-30,2983.64
11798,3820,4,194,159,2024-09-28,352.78999999999996
11799,274,4,2138,255,2024-10-09,3537.6899999999996
11800,4025,4,222,199,2024-05-25,5491.93
11801,3373,3,2839,403,2025-03-02,8677.609999999999
11802,534,1,2015,239,2024-12-06,11267.82
11803,562,1,1324,139,2024-09-11,890.6999999999999
11804,3351,2,1000,272,2024-09-29,3536.48
11805,2195,3,1700,358,2025-04-15,2857.6900000000005
11806,161,2,1094,252,2024-11-22,5542.7
11807,2430,2,1047,319,2024-06-19,4294.8099999999995
11808,1013,4,1682,478,2024-08-18,7253.2
11809,3388,4,740,316,2024-10-17,3838.7999999999997
11810,1144,4,714,313,2025-01-10,8780.04
11811,2550,2,1848,414,2024-07-22,4840.32
11812,4101,2,173,72,2025-05-06,2453.92
11813,4632,1,375,427,2024-05-30,3610.89
11814,2072,2,1310,158,2025-05-16,2489.04
11815,590,3,1386,405,2024-10-06,4659.17
11816,3769,3,439,94,2025-01-31,2061.84
11817,234,3,1068,175,2024-06-04,201.8
11818,3789,4,924,475,2025-03-30,4213.64
11819,1263,1,86,129,2024-11-07,979.5
11820,3619,4,115,152,2025-04-03,8112.07
11821,6,2,2395,497,2024-10-01,6270.66
11822,75,1,2971,433,2024-12-30,12777.25
11823,2418,2,401,343,2025-04-17,6687.639999999999
11824,1271,1,2644,204,2024-12-12,4903.780000000001
11825,1867,1,886,21,2025-01-15,8508.98
11826,2620,2,1571,155,2024-12-27,2320.62
11827,3437,2,2063,326,2025-04-13,9549.61
11828,4476,2,435,228,2024-07-21,5511.15
11829,4117,3,2312,396,2025-03-04,5896.79
11830,1013,2,1359,262,2024-06-28,436.71
11831,2768,2,326,192,2024-06-29,547.96
11832,3362,2,2393,119,2025-03-11,2707.88
11833,1157,2,1444,423,2024-12-21,895.94
11834,2913,4,2205,420,2024-09-24,5564.5
11835,2478,2,1724,119,2025-05-18,1302.7199999999998
11836,2862,2,1272,453,2025-02-23,3484.4
11837,1703,2,2978,328,2025-04-23,4588.66
11838,2692,3,1051,46,2025-04-03,1140.54
11839,1350,3,723,87,2024-08-10,3108.32
11840,432,2,2413,292,2024-12-21,5241.7
11841,2309,1,590,478,2024-12-15,5458.629999999999
11842,2710,4,338,383,2024-10-02,8558.230000000001
11843,4406,1,874,126,2024-06-21,3146.7000000000003
11844,4761,4,1053,83,2024-09-02,9255.08
11845,768,4,2903,8,2025-03-05,2278.52
11846,2641,3,1746,255,2025-02-22,5228.75
11847,3570,2,2050,133,2024-07-27,1684.4
11848,4359,2,1493,123,2024-07-12,268.5
11849,3860,2,711,249,2024-06-20,7259.57
11850,4296,1,2078,185,2024-09-18,4076.1500000000005
11851,2663,1,281,447,2024-07-16,4095.79
11852,3018,4,2096,282,2024-12-14,302.05
11853,3513,3,166,254,2024-08-28,4567.73
11854,4011,1,787,66,2025-02-18,1992.3400000000001
11855,1443,4,330,42,2024-07-14,7055.660000000001
11856,4650,2,266,431,2025-02-03,1758.1
11857,4310,2,1760,46,2024-09-15,2932.2499999999995
11858,490,3,1769,221,2025-01-11,8023.66
11859,4792,1,780,192,2024-12-11,3353.1500000000005
11860,4157,1,192,255,2024-08-31,36.58
11861,2089,4,1285,244,2024-08-03,3477.33
11862,589,2,2536,152,2025-03-24,852.6999999999999
11863,4742,2,1445,45,2024-05-26,7375.26
11864,4982,4,2635,241,2024-11-19,5883.09
11865,3935,2,937,27,2025-04-13,4915.35
11866,2142,3,1433,453,2024-06-02,1180.8
11867,4583,3,2866,174,2024-11-17,6108.2
11868,412,1,1554,100,2024-08-17,12813.67
11869,4933,1,1584,394,2024-10-30,7243.889999999999
11870,2156,1,662,109,2024-06-08,332.0
11871,4937,1,196,77,2024-11-05,2099.23
11872,4565,4,806,185,2025-03-29,287.4
11873,1179,3,2678,269,2024-09-01,2314.5
11874,3839,2,2862,362,2024-12-24,3398.4
11875,1517,4,937,293,2025-01-07,9067.62
11876,537,2,1465,186,2024-09-26,5587.92
11877,3598,4,1142,425,2025-03-21,753.42
11878,2925,3,565,269,2024-12-07,1185.97
11879,2,3,342,378,2025-04-13,3789.87
11880,2989,4,2770,335,2024-07-06,1158.85
11881,3032,4,2251,472,2025-01-31,4326.3099999999995
11882,4053,1,2922,7,2024-10-28,21.48
11883,3015,2,2021,479,2024-10-13,1751.8600000000001
11884,918,4,1954,463,2025-02-02,12559.12
11885,3761,2,613,103,2024-08-14,4876.7
11886,379,4,947,332,2024-06-08,6214.46
11887,1564,4,2036,145,2024-11-08,6879.95
11888,2084,4,1904,309,2024-07-07,2742.83
11889,1219,4,2054,228,2024-07-16,1331.8799999999999
11890,3647,4,2086,337,2025-01-25,5557.2
11891,4915,1,254,301,2024-09-11,593.6500000000001
11892,3323,3,1689,343,2024-12-28,1113.28
11893,2413,3,1805,407,2024-05-31,1318.3100000000002
11894,472,1,900,265,2024-09-15,1271.64
11895,254,2,1852,323,2024-11-30,7826.59
11896,4669,4,1707,190,2024-06-15,2949.36
11897,1300,2,1435,138,2024-12-04,7544.27
11898,1698,4,267,112,2025-02-03,11449.8
11899,3870,1,773,319,2025-05-13,7327.94
11900,2678,3,499,7,2024-06-15,1331.21
11901,1273,4,1034,346,2024-07-20,6143.93
11902,2675,4,1890,96,2024-12-26,2389.66
11903,3084,4,177,437,2024-06-06,10358.66
11904,375,3,2032,167,2025-05-02,6506.5
11905,894,1,2066,4,2025-01-19,2671.66
11906,4351,1,1701,56,2025-05-14,134.48
11907,1453,1,1282,240,2024-07-15,3419.48
11908,1091,3,2960,439,2025-01-30,1589.6
11909,2296,1,1446,197,2024-10-27,8563.07
11910,4355,3,2417,409,2024-09-01,10013.91
11911,3480,2,2213,175,2025-05-07,3654.2000000000003
11912,3397,4,179,98,2025-01-31,8573.41
11913,3123,4,444,221,2024-06-15,5488.48
11914,1222,4,1434,414,2025-05-16,827.1400000000001
11915,3356,2,14,68,2025-03-21,4997.64
11916,380,2,1749,355,2024-12-27,3298.48
11917,2859,4,1309,423,2024-12-05,3075.24
11918,2365,4,1312,136,2024-06-21,2330.7
11919,1509,2,1669,40,2024-08-06,2119.4900000000002
11920,4789,4,49,102,2024-07-27,1721.8400000000001
11921,3420,3,514,47,2025-03-11,207.82
11922,405,1,1720,428,2025-02-09,1231.44
11923,835,4,2349,333,2025-04-27,5749.38
11924,78,2,2548,253,2025-02-05,7145.41
11925,2321,4,541,389,2024-12-06,3423.78
11926,3018,1,1239,17,2025-02-06,3489.2200000000003
11927,3272,3,666,474,2024-08-08,5490.03
11928,2822,1,2819,30,2024-07-27,4429.38
11929,4410,1,708,271,2025-02-14,66.77
11930,3136,1,351,395,2024-10-02,3404.6900000000005
11931,1767,1,2998,314,2025-04-24,5369.63
11932,3039,4,279,326,2024-08-06,4978.889999999999
11933,3665,3,1029,465,2025-03-09,1616.22
11934,3515,4,176,106,2025-04-11,7299.8
11935,1151,4,794,209,2024-09-03,6269.97
11936,436,1,2433,370,2024-12-27,5045.400000000001
11937,1524,1,2106,283,2024-08-25,2133.81
11938,2717,4,216,421,2024-06-30,6949.26
11939,3092,4,788,164,2024-11-07,430.77
11940,3637,4,2606,257,2024-12-30,1234.44
11941,200,4,1209,451,2024-08-24,2387.8
11942,2062,3,1190,252,2024-05-24,3988.18
11943,1419,4,2342,104,2024-07-06,10508.830000000002
11944,666,3,1967,86,2025-05-09,1701.09
11945,4233,2,435,91,2024-08-07,479.52
11946,189,3,1277,403,2024-08-06,6618.349999999999
11947,561,4,142,159,2024-10-24,252.02
11948,1291,1,2298,414,2024-08-12,4571.35
11949,714,2,1883,415,2024-06-24,3507.0
11950,2189,4,2980,4,2024-05-25,5777.7
11951,2291,1,278,430,2025-02-14,7917.199999999999
11952,331,2,2619,105,2025-05-14,1767.26
11953,1820,2,903,306,2024-09-02,7755.139999999999
11954,314,1,2656,42,2025-04-14,3567.7800000000007
11955,4401,3,2340,62,2024-05-24,2186.6
11956,4453,1,528,388,2025-01-02,1360.08
11957,944,1,1203,278,2025-03-23,1636.17
11958,3072,3,2386,386,2024-06-03,673.88
11959,4535,2,2000,330,2025-01-10,3774.51
11960,2510,1,2881,319,2025-04-18,5430.78
11961,1162,2,1188,438,2024-07-09,3124.66
11962,442,2,215,81,2024-10-13,1987.28
11963,4201,1,1768,43,2025-03-22,3217.76
11964,4610,4,2331,486,2025-02-01,2364.92
11965,3108,1,2908,201,2025-01-25,2810.46
11966,4699,2,367,213,2024-06-07,9455.939999999999
11967,352,4,1851,190,2024-07-14,11063.23
11968,1292,3,59,338,2024-09-22,418.02
11969,3556,3,1787,240,2025-04-08,1749.06
11970,820,1,1034,34,2025-01-05,4904.879999999999
11971,3066,4,1568,322,2024-06-24,1300.76
11972,239,4,258,421,2025-01-25,3994.4600000000005
11973,4909,2,454,30,2024-05-27,1930.5
11974,635,2,1106,137,2025-05-16,7199.0
11975,1774,2,2856,220,2024-11-17,2916.27
11976,674,4,2047,78,2024-09-10,1215.72
11977,4750,2,492,341,2024-05-18,7379.969999999999
11978,247,3,932,221,2024-06-01,1109.25
11979,135,3,2830,128,2025-01-11,1909.25
11980,4369,4,2588,265,2024-10-08,576.0600000000001
11981,3394,1,2728,64,2024-10-17,1971.88
11982,3637,4,1583,496,2025-05-16,2535.0
11983,1557,2,35,344,2024-08-07,4657.04
11984,3675,3,1835,56,2024-10-26,10165.58
11985,3379,1,1494,1,2024-11-29,2240.51
11986,132,1,747,70,2024-08-29,609.38
11987,840,4,2861,249,2024-11-07,7581.0
11988,2756,1,939,349,2024-09-23,9631.4
11989,3903,4,1822,101,2024-06-22,460.84
11990,3437,1,1329,213,2025-03-03,4094.0499999999997
11991,1221,2,2006,46,2024-06-28,4868.219999999999
11992,530,1,524,127,2024-07-07,3180.37
11993,2081,4,1976,117,2024-07-10,957.76
11994,412,1,1815,345,2024-08-09,4797.26
11995,2931,1,1453,220,2025-02-23,5365.530000000001
11996,1784,3,520,311,2024-06-26,1272.75
11997,3008,4,2712,391,2025-02-01,5267.32
11998,3257,2,165,180,2024-09-04,3425.5199999999995
11999,2880,4,2232,233,2025-03-18,5532.62
12000,2001,1,1234,269,2024-12-14,1954.21
12001,4531,3,227,365,2024-07-31,3630.25
12002,1945,4,2063,209,2024-06-04,3122.01
12003,3121,3,1839,337,2025-03-25,1062.46
12004,2601,4,862,333,2024-05-28,566.58
12005,3323,2,2412,177,2025-03-26,7144.93
12006,2941,4,913,191,2024-11-21,1039.47
12007,3861,1,2183,173,2024-10-05,6198.33
12008,620,2,576,266,2024-12-23,2764.65
12009,225,3,1829,285,2025-03-25,1251.8600000000001
12010,4100,3,323,402,2025-05-18,1530.3300000000002
12011,2875,3,1788,408,2025-03-24,3193.2
12012,2957,1,2286,338,2024-11-09,8471.86
12013,2924,4,252,470,2025-03-13,3509.9800000000005
12014,83,1,1144,137,2025-02-08,2143.04
12015,597,4,76,363,2025-03-13,4807.46
12016,3403,4,2350,456,2025-01-20,5101.15
12017,2383,3,584,328,2024-09-22,6.56
12018,1632,4,2911,334,2024-09-08,4787.9400000000005
12019,4613,4,992,10,2025-05-03,7059.23
12020,4529,4,2829,226,2025-03-01,3431.64
12021,94,1,2458,304,2024-06-27,10280.62
12022,4337,3,856,352,2024-07-02,4681.88
12023,2687,1,2991,229,2024-07-15,3372.0
12024,2700,2,311,444,2024-11-18,4227.83
12025,2733,4,1701,137,2025-05-09,3958.84
12026,2709,3,1018,489,2024-08-28,3547.4
12027,159,4,2733,83,2024-10-15,4233.1
12028,2511,2,137,164,2024-07-15,3193.1400000000003
12029,3152,3,1879,65,2025-03-22,5317.110000000001
12030,3688,2,1281,12,2024-11-28,3669.0099999999998
12031,1651,3,261,196,2025-01-27,7051.53
12032,4269,3,2245,249,2025-04-14,4137.37
12033,2738,2,2528,408,2024-12-17,1197.66
12034,1091,4,1771,104,2024-12-09,4891.84
12035,1729,1,13,459,2024-12-11,2009.7
12036,596,3,309,97,2024-06-26,5960.46
12037,14,2,2033,363,2025-03-18,4903.9800000000005
12038,3322,1,2025,49,2024-12-10,1055.51
12039,2879,3,736,402,2024-10-19,4782.57
12040,1654,1,1694,499,2024-10-06,5343.549999999999
12041,3562,2,1449,341,2024-10-19,4422.280000000001
12042,1519,4,646,68,2024-06-12,3210.88
12043,1727,3,1132,12,2025-01-15,8027.700000000001
12044,2759,3,418,85,2025-05-15,113.0
12045,4709,3,2964,261,2025-01-26,6448.030000000001
12046,4458,2,2920,179,2024-05-26,2076.6
12047,3775,3,2491,403,2024-06-11,6343.269999999999
12048,4283,4,3000,78,2024-10-07,3859.1100000000006
12049,1564,3,2824,419,2025-01-14,2245.1200000000003
12050,464,4,365,57,2025-03-27,5331.73
12051,1239,2,2068,343,2024-08-11,807.88
12052,1945,2,528,373,2025-05-05,5810.98
12053,752,4,650,68,2025-02-18,4864.04
12054,2724,1,847,37,2025-01-10,3638.8499999999995
12055,3008,2,2852,230,2025-01-21,6176.09
12056,3139,2,497,344,2024-11-29,7222.179999999999
12057,914,1,2124,268,2024-06-12,562.3
12058,2188,4,1125,216,2025-01-21,2570.7000000000003
12059,1496,2,115,375,2025-01-18,1969.99
12060,910,2,1476,190,2024-11-10,4146.6
12061,3404,1,708,390,2025-01-29,3952.2799999999997
12062,4708,4,2302,445,2024-11-06,7624.469999999999
12063,4843,1,1367,91,2025-04-29,5507.600000000001
12064,118,4,1397,28,2025-04-27,325.37
12065,2868,3,905,438,2025-04-02,10883.48
12066,4518,1,188,341,2024-12-07,4457.2699999999995
12067,1271,4,431,176,2024-10-23,6707.890000000001
12068,4836,3,969,424,2025-05-17,7142.58
12069,2383,3,1128,312,2025-03-24,2544.8900000000003
12070,2360,1,905,270,2024-05-26,4874.3
12071,2750,3,2653,345,2025-04-06,2597.45
12072,1234,3,178,312,2025-05-15,8485.400000000001
12073,1958,4,2280,101,2024-11-02,52.83
12074,4541,3,2971,24,2025-01-05,3558.4
12075,2899,3,54,261,2024-07-18,4434.26
12076,2801,2,2893,392,2024-07-01,6744.219999999999
12077,552,2,2410,323,2025-01-20,9991.67
12078,2597,4,73,414,2025-01-25,7669.33
12079,3092,4,243,292,2025-04-27,7480.879999999999
12080,1936,4,419,333,2025-03-17,1867.68
12081,4089,4,1810,167,2025-03-18,3451.21
12082,4298,2,187,404,2025-03-22,5839.2
12083,3712,3,983,72,2024-11-08,4770.8
12084,2009,3,1834,6,2024-12-26,4824.73
12085,2852,2,1322,40,2025-01-10,4882.53
12086,4688,4,2004,341,2025-01-31,2906.53
12087,3129,1,295,359,2025-05-15,6072.789999999999
12088,3243,3,2870,234,2024-08-31,5027.65
12089,3347,2,2114,349,2024-09-30,5898.95
12090,1900,2,2322,222,2024-10-22,3138.9400000000005
12091,2443,2,795,54,2025-03-31,5290.599999999999
12092,4293,1,2465,155,2024-12-03,7839.02
12093,4921,3,2292,397,2024-10-31,4890.01
12094,2867,4,2977,72,2024-05-22,3949.63
12095,3984,3,1236,427,2025-01-03,295.77
12096,1282,4,2360,293,2025-02-27,4385.94
12097,2093,3,1646,2,2024-06-10,5435.98
12098,460,2,1659,372,2025-01-22,10207.880000000001
12099,1369,1,388,261,2024-12-24,3895.3900000000003
12100,63,1,2432,34,2025-01-29,79.64
12101,3875,3,1419,274,2024-07-07,9306.140000000001
